,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
88,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_8_substack_frame_2_middleslice_ROI_1_raw_profile.csv,175.116,175.468,69.0,0.39362891632247904
89,210821_VariousHighTimeResolutionMovies_01_16_R3D_D3D_nucleus_8_substack_frame_3_middleslice_ROI_1_raw_profile.csv,138.017,157.941,41.0,0.2770663404942593
90,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,313.538,331.773,86.0,0.2665381498223337
91,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,278.5,241.198,90.0,0.34635499847988643
92,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,223.343,278.575,104.0,0.4144103220047896
93,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,327.373,285.248,97.0,0.31667213497415203
94,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,236.757,288.735,102.0,0.3882076225708479
95,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,229.453,257.786,95.0,0.38995236424013674
96,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,287.877,318.265,63.0,0.20787208277928274
97,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,194.511,276.24,54.0,0.22942064913298113
98,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,215.685,183.137,85.0,0.4262553219230634
99,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_6_substack_frame_1_middleslice_ROI_1_raw_profile.csv,379.088,308.657,74.0,0.21519603922965633
100,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_6_substack_frame_2_middleslice_ROI_1_raw_profile.csv,152.234,203.31,73.0,0.41063834574623675
101,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_6_substack_frame_3_middleslice_ROI_1_raw_profile.csv,225.187,219.776,66.0,0.2966538790865757
102,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_7_substack_frame_1_middleslice_ROI_1_raw_profile.csv,274.785,428.594,56.0,0.15923136744201916
103,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_7_substack_frame_2_middleslice_ROI_1_raw_profile.csv,181.511,329.003,54.0,0.21155149515978014
104,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_7_substack_frame_3_middleslice_ROI_1_raw_profile.csv,275.999,332.015,73.0,0.24012604972911808
105,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_8_substack_frame_1_middleslice_ROI_1_raw_profile.csv,218.625,227.82,68.0,0.3046287896605405
106,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_8_substack_frame_2_middleslice_ROI_1_raw_profile.csv,271.652,161.08,91.0,0.4205836406829169
107,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_8_substack_frame_3_middleslice_ROI_1_raw_profile.csv,205.286,181.526,72.0,0.372273869476645
108,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_9_substack_frame_1_middleslice_ROI_1_raw_profile.csv,233.976,262.62,68.0,0.27386446930704234
109,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_9_substack_frame_2_middleslice_ROI_1_raw_profile.csv,285.842,211.821,79.0,0.3174839198413384
110,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_9_substack_frame_3_middleslice_ROI_1_raw_profile.csv,222.296,232.498,74.0,0.3254220592180196
111,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_10_substack_frame_1_middleslice_ROI_1_raw_profile.csv,243.428,185.02,50.0,0.23340055269250878
112,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_10_substack_frame_2_middleslice_ROI_1_raw_profile.csv,199.68,169.12,43.0,0.23318872017353579
113,210821_VariousHighTimeResolutionMovies_01_17_R3D_D3D_nucleus_10_substack_frame_3_middleslice_ROI_1_raw_profile.csv,195.407,255.89100000000002,54.0,0.2393097243949674
114,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,205.298,212.948,65.24588888888889,0.3119976706956618
115,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,250.483,238.331,63.0,0.2577667579079159
116,210821_VariousHighTimeResolutionMovies_01_18_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,269.659,327.934,86.0,0.28782130982123283
