,Image,NE1_int,NE2_int,Nuc_int,Nuc_Ratio
49,220608_VariousMitosisMovies2_01_08_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,232.117,314.01,95.8005,0.3508359777121439
50,220608_VariousMitosisMovies2_01_08_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,317.374,323.065,89.30276923076923,0.27887985969239604
51,220608_VariousMitosisMovies2_01_08_R3D_D3D_nucleus_2_substack_frame_1_middleslice_ROI_1_raw_profile.csv,197.085,138.614,73.99889999999999,0.4408645840470182
52,220608_VariousMitosisMovies2_01_08_R3D_D3D_nucleus_2_substack_frame_2_middleslice_ROI_1_raw_profile.csv,276.709,175.728,40.080666666666666,0.17717678557088243
53,220608_VariousMitosisMovies2_01_08_R3D_D3D_nucleus_2_substack_frame_3_middleslice_ROI_1_raw_profile.csv,141.699,169.577,71.299375,0.45811032652694067
54,220608_VariousMitosisMovies2_01_08_R3D_D3D_nucleus_3_substack_frame_1_middleslice_ROI_1_raw_profile.csv,161.392,137.751,69.02792857142857,0.4615045551554178
55,220608_VariousMitosisMovies2_01_08_R3D_D3D_nucleus_3_substack_frame_2_middleslice_ROI_1_raw_profile.csv,175.672,169.334,49.52458333333333,0.2870940408765838
56,220608_VariousMitosisMovies2_01_08_R3D_D3D_nucleus_3_substack_frame_3_middleslice_ROI_1_raw_profile.csv,134.549,147.053,52.0,0.36931555883836054
57,220608_VariousMitosisMovies2_01_09_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,265.985,239.016,101.31199999999998,0.40123484903990286
58,220608_VariousMitosisMovies2_01_09_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,240.963,214.043,52.510799999999996,0.23081365960009317
59,220608_VariousMitosisMovies2_01_09_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,152.759,189.594,60.3495,0.3525571559180145
60,220608_VariousMitosisMovies2_01_10_R3D_D3D_nucleus_1_substack_2_frame_1_middleslice_ROI_1_raw_profile.csv,245.144,193.601,63.40581818181818,0.28903266444890846
61,220608_VariousMitosisMovies2_01_10_R3D_D3D_nucleus_1_substack_2_frame_2_middleslice_ROI_1_raw_profile.csv,250.588,226.169,45.020818181818186,0.18886274635429867
62,220608_VariousMitosisMovies2_01_10_R3D_D3D_nucleus_1_substack_2_frame_3_middleslice_ROI_1_raw_profile.csv,282.254,214.054,57.0,0.22969607582388357
63,220608_VariousMitosisMovies2_01_10_R3D_D3D_nucleus_1_substack_frame_1_middleslice_ROI_1_raw_profile.csv,208.703,318.426,77.81888888888888,0.2952555783836172
64,220608_VariousMitosisMovies2_01_10_R3D_D3D_nucleus_1_substack_frame_2_middleslice_ROI_1_raw_profile.csv,191.226,285.395,58.0904,0.24375929721938397
65,220608_VariousMitosisMovies2_01_10_R3D_D3D_nucleus_1_substack_frame_3_middleslice_ROI_1_raw_profile.csv,275.084,238.768,62.8318,0.24455212785004243
