 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
209,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_9_substack_frame_1,454.02,260.41,1.74,0.57,1.95,5.49,2.69,
210,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_35_R3D_D3D_nucleus_9_substack_frame_2,480.66,214.82,2.24,0.45,1.92,5.37,2.67,
211,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_10_substack_frame_1,447.22,295.53,1.51,0.66,2.68,6.79,3.58,
212,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_10_substack_frame_2,438.15,301.84,1.45,0.69,2.9,7.01,3.81,
213,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_11_substack_frame_1,606.13,538.15,1.13,0.89,4.06,8.91,5.15,
214,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_11_substack_frame_2,658.14,374.22,1.76,0.57,3.71,8.46,4.8,
215,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_12_substack_frame_1,528.33,323.35,1.63,0.61,3.46,8.22,4.51,
216,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_12_substack_frame_2,494.02,362.69,1.36,0.73,3.99,8.93,5.11,
217,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_13_substack_frame_1,646.97,435.08,1.49,0.67,3.66,8.42,4.75,
218,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_13_substack_frame_2,651.9,433.87,1.5,0.67,4.35,9.57,5.51,
219,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_14_substack_frame_1,482.68,276.32,1.75,0.57,3.28,7.85,4.28,
220,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_14_substack_frame_2,389.49,325.1,1.2,0.83,3.88,8.83,4.98,
221,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_1_substack_frame_1,554.42,314.88,1.76,0.57,3.26,7.89,4.33,1
222,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_1_substack_frame_2,437.8,187.65,2.33,0.43,2.53,7.24,3.63,
223,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_2_substack_frame_1,558.24,219.76,2.54,0.39,2.31,6.28,3.29,
224,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_2_substack_frame_2,610.75,417.69,1.46,0.68,4.52,9.65,5.74,
225,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_3_substack_frame_1,727.26,437.73,1.66,0.6,3.91,8.86,5.06,
226,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_3_substack_frame_2,591.92,296.86,1.99,0.5,2.89,7.37,3.87,
227,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_4_substack_frame_1,543.99,278.59,1.95,0.51,2.6,6.61,3.49,
228,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_4_substack_frame_2,555.63,238.44,2.33,0.43,2.75,7.29,3.75,
229,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_5_substack_frame_1,665.51,315.85,2.11,0.47,3.19,8.1,4.33,
230,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_5_substack_frame_2,573.6,485,1.18,0.85,4.66,9.79,5.83,
231,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_6_substack_frame_1,720.5,416.14,1.73,0.58,3.46,8.22,4.54,
232,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_6_substack_frame_2,589.56,364.05,1.62,0.62,3.19,7.67,4.24,
233,210501_NewpCUPCdc5_Nup60-delta2-47_repeat_01_36_R3D_D3D_nucleus_7_substack_frame_1,610.69,350.36,1.74,0.57,3.68,8.42,4.76,
