"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n","Sample","Subcomplex"
"67","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_2_substack_frame_1_middleslice",1227.25,442.36,2.77,0.36,2.83,7.03,3.79,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_2",292.202380952381,156.310954063604,0.53494072688298,1.86936598719423,3,"Nup2-GFP","Basket"
"68","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1437.41,407,3.53,0.28,2.97,7.64,4,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_3",307.796573875803,137.037037037037,0.445219501021256,2.24608310666127,3,"Nup2-GFP","Basket"
"69","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_4_substack_frame_1_middleslice",1049.92,469.92,2.23,0.45,3.08,7.74,4.19,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_4",225.304721030043,152.571428571429,0.677178125136065,1.47671633633923,3,"Nup2-GFP","Basket"
"70","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_5_substack_frame_1_middleslice",1090.72,537.83,2.03,0.49,2.63,6.74,3.58,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_5",265.38199513382,204.498098859316,0.770580154679283,1.29772353197469,3,"Nup2-GFP","Basket"
"71","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_6_substack_frame_1_middleslice",1276.99,452.06,2.82,0.35,3.11,7.59,4.13,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_6",285.042410714286,145.35691318328,0.509948371609091,1.9609828282118,3,"Nup2-GFP","Basket"
"72","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_7_substack_frame_1_middleslice",1573.74,506.45,3.11,0.32,2.63,7.02,3.63,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_7",358.48291571754,192.566539923954,0.537170758998411,1.86160542667021,3,"Nup2-GFP","Basket"
"73","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_8_substack_frame_1_middleslice",1529.5,653.76,2.34,0.43,3.07,7.54,4.05,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_8",342.170022371365,212.951140065147,0.622354753900755,1.6068006128856,3,"Nup2-GFP","Basket"
"74","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_9_substack_frame_1_middleslice",1334.29,654.18,2.04,0.49,3.84,8.41,4.87,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_23_R3D_D3D_nucleus_9",291.967177242888,170.359375,0.583488105097093,1.71383099546408,3,"Nup2-GFP","Basket"
"75","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_1_substack_frame_1_middleslice",1442.11,492.47,2.93,0.34,3.15,8,4.28,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_1",297.342268041237,156.339682539683,0.525790307478251,1.90189888588116,3,"Nup2-GFP","Basket"
"76","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_2_substack_frame_1_middleslice",1405.13,465.04,3.02,0.33,3.11,7.78,4.21,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_2",300.884368308351,149.530546623794,0.49697013993945,2.01219332839965,3,"Nup2-GFP","Basket"
"77","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_3_substack_frame_1_middleslice",868.87,347.17,2.5,0.4,2.18,6.1,3.07,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_3",221.650510204082,159.252293577982,0.718483767221435,1.39181989297721,3,"Nup2-GFP","Basket"
"78","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_4_substack_frame_1_middleslice",1377.55,498.46,2.76,0.36,3.28,7.94,4.33,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_4",295.611587982833,151.969512195122,0.514085098057616,1.9452032431563,3,"Nup2-GFP","Basket"
"79","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_5_substack_frame_1_middleslice",1147.43,359.07,3.2,0.31,2.48,6.59,3.37,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_5",279.180048661801,144.786290322581,0.518612597915172,1.92822157429266,3,"Nup2-GFP","Basket"
"80","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_6_substack_frame_1_middleslice",1482.34,638.69,2.32,0.43,4.1,9.23,5.32,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_6",288.955165692008,155.778048780488,0.539108025313965,1.8549158110151,3,"Nup2-GFP","Basket"
"81","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_7_substack_frame_1_middleslice",1283.81,406.71,3.16,0.32,2.46,6.56,3.36,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_7",313.124390243902,165.329268292683,0.527998691395144,1.89394408792506,3,"Nup2-GFP","Basket"
"82","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_8_substack_frame_1_middleslice",1284.45,526.85,2.44,0.41,2.58,6.77,3.49,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_24_R3D_D3D_nucleus_8",306.551312649165,204.205426356589,0.666137830537669,1.5011908259179,3,"Nup2-GFP","Basket"
"83","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_1_substack_frame_1_middleslice",1464.51,503.71,2.91,0.34,2.87,7.16,3.84,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_1",341.377622377622,175.508710801394,0.514118967666987,1.94507509524087,3,"Nup2-GFP","Basket"
"84","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_2_substack_frame_1_middleslice",1130.46,386.94,2.92,0.34,2.93,7.46,3.96,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_2",249.549668874172,132.061433447099,0.529198992901437,1.88964834289896,3,"Nup2-GFP","Basket"
"85","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1336.61,615.41,2.17,0.46,2.94,7.52,4.01,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_3",291.836244541485,209.323129251701,0.717262276934026,1.39419014795334,3,"Nup2-GFP","Basket"
"86","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_4_substack_frame_1_middleslice",1106.33,448.09,2.47,0.41,3.08,7.65,4.09,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_4",242.08533916849,145.483766233766,0.600960664257782,1.66400242058281,3,"Nup2-GFP","Basket"
"87","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_5_substack_frame_1_middleslice",1225.31,429.05,2.86,0.35,2.97,7.26,3.93,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_5",285.620046620047,144.461279461279,0.505781303416188,1.97713911772879,3,"Nup2-GFP","Basket"
"88","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_6_substack_frame_1_middleslice",936.86,345.69,2.71,0.37,2.8,6.9,3.75,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_25_R3D_D3D_nucleus_6",228.50243902439,123.460714285714,0.540303704471777,1.85081092675025,3,"Nup2-GFP","Basket"
"89","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_10_substack_frame_1_middleslice",1532.34,587.92,2.61,0.38,3.29,8.04,4.37,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_10",322.597894736842,178.699088145897,0.553937552170542,1.80525764336,3,"Nup2-GFP","Basket"
"90","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_11_substack_frame_1_middleslice",1469.55,577.51,2.54,0.39,3.18,7.66,4.17,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_11",328.024553571429,181.606918238994,0.553638184281373,1.80623379743579,3,"Nup2-GFP","Basket"
"91","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_12_substack_frame_1_middleslice",1270.4,467.54,2.72,0.37,2.66,6.86,3.57,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_12",302.47619047619,175.766917293233,0.581093397852313,1.72089375597097,3,"Nup2-GFP","Basket"
"92","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_13_substack_frame_1_middleslice",1141.28,393.85,2.9,0.35,2.48,6.87,3.45,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_13",259.972665148064,158.810483870968,0.61087377698159,1.63699938953205,3,"Nup2-GFP","Basket"
"93","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_14_substack_frame_1_middleslice",1345.03,447.2,3.01,0.33,2.58,6.89,3.6,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_14",312.07192575406,173.333333333333,0.555427512149667,1.80041495627343,3,"Nup2-GFP","Basket"
"94","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_15_substack_frame_1_middleslice",1578.98,685.21,2.3,0.43,3.78,8.69,4.94,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_15",321.584521384929,181.272486772487,0.563685360202732,1.77403933222666,3,"Nup2-GFP","Basket"
"95","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_16_substack_frame_1_middleslice",1018.88,471.58,2.16,0.46,3.11,7.4,4.07,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_16",237.501165501165,151.633440514469,0.638453458510398,1.56628488211677,3,"Nup2-GFP","Basket"
"96","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_17_substack_frame_1_middleslice",1437.66,646.06,2.23,0.45,3.71,8.84,4.86,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_17",280.245614035088,174.140161725067,0.621384075267863,1.60931063379589,3,"Nup2-GFP","Basket"
"97","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_1_substack_frame_1_middleslice",1572.42,547.38,2.87,0.35,3.74,8.59,4.82,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_1",324.210309278351,146.358288770053,0.451430088993246,2.21518242665247,3,"Nup2-GFP","Basket"
"98","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_2_substack_frame_1_middleslice",1479.1,534.28,2.77,0.36,3.12,7.6,4.1,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_2",330.15625,171.24358974359,0.518674384457631,1.92799187691847,3,"Nup2-GFP","Basket"
"99","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_3_substack_frame_1_middleslice",967.62,360.86,2.68,0.37,2.59,6.6,3.47,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_3",241.30174563591,139.328185328185,0.577402309962613,1.73189469932109,3,"Nup2-GFP","Basket"
"100","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_4_substack_frame_1_middleslice",1207.08,599.33,2.01,0.5,3.44,8.38,4.54,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_4",244.348178137652,174.223837209302,0.713014676586435,1.40249567482609,3,"Nup2-GFP","Basket"
"101","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_5_substack_frame_1_middleslice",925.87,327.84,2.82,0.35,2.4,6.41,3.29,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_5",230.890274314214,136.6,0.591623014030047,1.69026555134857,3,"Nup2-GFP","Basket"
"102","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_6_substack_frame_1_middleslice",1241.45,476.22,2.61,0.38,3.18,7.62,4.21,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_6",279.605855855856,149.754716981132,0.53559220540193,1.86709214569237,3,"Nup2-GFP","Basket"
"103","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_7_substack_frame_1_middleslice",1584.15,738.48,2.15,0.47,3.74,8.65,4.85,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_7",322.637474541752,197.454545454545,0.612001273984041,1.63398352668475,3,"Nup2-GFP","Basket"
"104","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_8_substack_frame_1_middleslice",1276.66,668.83,1.91,0.52,3.92,8.85,5.04,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_8",258.957403651116,170.619897959184,0.658872446022258,1.51774445271949,3,"Nup2-GFP","Basket"
"105","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_9_substack_frame_1_middleslice",1314.15,446.41,2.94,0.34,2.81,7.29,3.82,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_26_R3D_D3D_nucleus_9",293.337053571429,158.864768683274,0.541577570065113,1.84645756263461,3,"Nup2-GFP","Basket"
"106","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_27_R3D_D3D_nucleus_2_substack_frame_1_middleslice",1330.19,398.69,3.34,0.3,2.49,6.51,3.38,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_27_R3D_D3D_nucleus_2",330.893034825871,160.116465863454,0.483891919779193,2.0665771820623,3,"Nup2-GFP","Basket"
"107","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_27_R3D_D3D_nucleus_4_substack_frame_1_middleslice",1489.77,512.97,2.9,0.34,2.6,6.89,3.57,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_27_R3D_D3D_nucleus_4",347.265734265734,197.296153846154,0.568141726575243,1.76012419652399,3,"Nup2-GFP","Basket"
"108","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_27_R3D_D3D_nucleus_5_substack_frame_1_middleslice",1422.24,468.72,3.03,0.33,2.59,6.88,3.56,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_27_R3D_D3D_nucleus_5",331.524475524476,180.972972972973,0.545881183241966,1.83190047706177,3,"Nup2-GFP","Basket"
"109","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_27_R3D_D3D_nucleus_6_substack_frame_1_middleslice",1052.71,419.42,2.51,0.4,2.89,7.37,3.89,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_27_R3D_D3D_nucleus_6",234.979910714286,145.128027681661,0.617618873207095,1.61912150580393,3,"Nup2-GFP","Basket"
"110","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_28_R3D_D3D_nucleus_1_substack_frame_1_middleslice",1499.66,626.4,2.39,0.42,3.37,8.11,4.45,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_28_R3D_D3D_nucleus_1",316.383966244726,185.875370919881,0.58749933862358,1.7021295757419,3,"Nup2-GFP","Basket"
"111","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_28_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1209.68,502.88,2.41,0.42,3.17,7.74,4.23,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_28_R3D_D3D_nucleus_3",264.700218818381,158.637223974763,0.599309002020922,1.66858831859344,3,"Nup2-GFP","Basket"
"112","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_28_R3D_D3D_nucleus_4_substack_frame_1_middleslice",1430.74,647.02,2.21,0.45,3.74,8.78,4.87,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_28_R3D_D3D_nucleus_4",283.876984126984,173,0.609418902106602,1.64090742269933,3,"Nup2-GFP","Basket"
"113","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_28_R3D_D3D_nucleus_6_substack_frame_1_middleslice",1395.78,563.04,2.48,0.4,3.08,7.44,4.06,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_28_R3D_D3D_nucleus_6",320.133027522936,182.805194805195,0.571028850786406,1.75122500136872,3,"Nup2-GFP","Basket"
"114","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_1_substack_frame_1_middleslice",938.94,413.51,2.27,0.44,3.12,7.88,4.19,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_1",197.256302521008,132.535256410256,0.67189364657254,1.48833078732206,3,"Nup2-GFP","Basket"
"115","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_2_substack_frame_1_middleslice",1228.29,371.75,3.3,0.3,2.77,7.16,3.74,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_2",279.79271070615,134.205776173285,0.479661445913198,2.08480378925632,3,"Nup2-GFP","Basket"
"116","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1602.92,474.56,3.38,0.3,2.3,6.31,3.21,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_3",399.730673316708,206.330434782609,0.51617363528951,1.93733257886975,3,"Nup2-GFP","Basket"
"117","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_4_substack_frame_1_middleslice",1598.91,568.25,2.81,0.36,3.54,8.39,4.64,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_4",329.672164948454,160.522598870056,0.486915839240341,2.05374300733397,3,"Nup2-GFP","Basket"
"118","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_5_substack_frame_1_middleslice",1089.95,452.02,2.41,0.41,2.66,6.48,3.5,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_5",285.32722513089,169.932330827068,0.595569983723472,1.67906379993843,3,"Nup2-GFP","Basket"
"119","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_7_substack_frame_1_middleslice",1327.11,473.65,2.8,0.36,2.9,7.38,3.93,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_7",296.229910714286,163.327586206897,0.551354135080661,1.81371633288595,3,"Nup2-GFP","Basket"
"120","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_8_substack_frame_1_middleslice",1365.39,583.79,2.34,0.43,3.26,7.74,4.27,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_29_R3D_D3D_nucleus_8",304.774553571429,179.076687116564,0.587570993109814,1.70192200045026,3,"Nup2-GFP","Basket"
"121","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_30_R3D_D3D_nucleus_1_substack_frame_1_middleslice",1389.01,474.99,2.92,0.34,2.82,6.93,3.73,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_30_R3D_D3D_nucleus_1",337.958637469586,168.436170212766,0.498392855036658,2.00644930980491,3,"Nup2-GFP","Basket"
"122","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_30_R3D_D3D_nucleus_2_substack_frame_1_middleslice",1406.53,427.03,3.29,0.3,2.31,6.32,3.17,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_30_R3D_D3D_nucleus_2",350.755610972569,184.861471861472,0.527037818009216,1.89739704785761,3,"Nup2-GFP","Basket"
"123","210209_15305_measurements.csv","210209_Nup2GFP_HighTimeResolution_01_30_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1429.99,568.97,2.51,0.4,3.45,8.02,4.48,0,"Pre","210209_Nup2GFP_HighTimeResolution_01_30_R3D_D3D_nucleus_3",312.908096280088,164.91884057971,0.527052008370181,1.8973459622938,3,"Nup2-GFP","Basket"
"124","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_10_substack_frame_1_middleslice",428.56,156.96,2.73,0.37,2.76,7.05,3.77,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_10",99.8974358974359,56.8695652173913,0.569279528613517,1.75660628871638,3,"Nup1-GFP","Basket"
"125","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_11_substack_frame_1_middleslice",570.4,181.51,3.14,0.32,2.95,7.24,3.89,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_11",132.960372960373,61.528813559322,0.462760536762783,2.16094485280756,3,"Nup1-GFP","Basket"
"126","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_12_substack_frame_1_middleslice",481.76,156.11,3.09,0.32,2.15,5.97,2.98,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_12",126.115183246073,72.6093023255814,0.575737991704834,1.73690118492766,3,"Nup1-GFP","Basket"
"127","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_1_substack_frame_1_middleslice",704.03,267.88,2.63,0.38,4.03,8.88,5.16,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_1",145.160824742268,66.4714640198511,0.457915998602727,2.18380664368874,3,"Nup1-GFP","Basket"
"128","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_2_substack_frame_1_middleslice",550.92,191.74,2.87,0.35,2.68,7.07,3.64,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_2",125.49430523918,71.544776119403,0.570103766725077,1.754066642542,3,"Nup1-GFP","Basket"
"129","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_3_substack_frame_1_middleslice",519.64,162.89,3.19,0.31,2.66,7.04,3.65,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_3",118.639269406393,61.2368421052632,0.516159973098785,1.93738385794711,3,"Nup1-GFP","Basket"
"130","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_4_substack_frame_1_middleslice",576.52,204.98,2.81,0.36,2.55,6.84,3.53,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_4",134.386946386946,80.3843137254902,0.598155668289657,1.67180560682366,3,"Nup1-GFP","Basket"
"131","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_5_substack_frame_1_middleslice",570.41,202.01,2.82,0.35,2.95,7.39,4.01,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_5",128.470720720721,68.4779661016949,0.533023911732833,1.87608844179064,3,"Nup1-GFP","Basket"
"132","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_6_substack_frame_1_middleslice",519.44,147.62,3.52,0.28,2.41,6.33,3.28,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_6",132.510204081633,61.253112033195,0.462252039061536,2.16332198778441,3,"Nup1-GFP","Basket"
"133","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_7_substack_frame_1_middleslice",513.21,202.46,2.53,0.39,3.49,8.34,4.57,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_7",105.816494845361,58.0114613180516,0.548227016996064,1.82406187400133,3,"Nup1-GFP","Basket"
"134","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_8_substack_frame_1_middleslice",581.36,172.89,3.36,0.3,2.69,6.7,3.59,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_8",144.977556109726,64.271375464684,0.443319484679687,2.25570956061751,3,"Nup1-GFP","Basket"
"135","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_9_substack_frame_1_middleslice",474.31,120.12,3.95,0.25,1.95,5.77,2.77,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_21_R3D_D3D_nucleus_9",124.164921465969,61.6,0.496114355590226,2.01566430951248,3,"Nup1-GFP","Basket"
"136","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_2_substack_frame_1_middleslice",593.75,239.18,2.48,0.4,2.94,7.41,3.93,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_2",132.829977628635,81.3537414965986,0.612465220193341,1.63274577401199,3,"Nup1-GFP","Basket"
"137","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_3_substack_frame_1_middleslice",446.43,113.34,3.94,0.25,2.69,6.89,3.63,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_3",106.292857142857,42.1338289962825,0.396393794736883,2.52274383019486,3,"Nup1-GFP","Basket"
"138","210210_15303_measurements.csv","210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_4_substack_frame_1_middleslice",592.63,256.51,2.31,0.43,3.86,9.25,5.12,0,"Pre","210210_Nup1GFP_HighTimeResolution_01_22_R3D_D3D_nucleus_4",109.949907235622,66.4533678756477,0.60439676163836,1.65454228657557,3,"Nup1-GFP","Basket"
