"","Sample","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n"
"383","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_5_substack_frame_1",817.26,313.14,2.61,0.38,2.7,6.81,3.59,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_5",198.846715328467,115.977777777778,0.583252167812773,1.71452427472332,2
"384","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_5_substack_frame_2",666.44,283.37,2.35,0.43,2.93,7.31,3.94,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_5",152.155251141553,96.7133105802048,0.635622562183087,1.57326070453735,2
"385","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_6_substack_frame_1",834.7,347.54,2.4,0.42,3.3,7.78,4.31,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_6",186.316964285714,105.315151515152,0.565247249057001,1.76913731410156,2
"386","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_6_substack_frame_2",791.86,245.43,3.23,0.31,2.72,7.38,3.78,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_6",169.927038626609,90.2316176470588,0.531002119358591,1.88323165490925,2
"387","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_7_substack_frame_1",581.64,279.62,2.08,0.48,2.45,6.27,3.31,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_7",152.261780104712,114.130612244898,0.749568356329534,1.33410114175146,2
"388","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_7_substack_frame_2",565.02,186.95,3.02,0.33,2.16,5.89,2.96,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_7",151.479892761394,86.5509259259259,0.571369073136709,1.75018223249324,2
"389","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_8_substack_frame_1",670.18,261.22,2.57,0.39,1.85,5.3,2.59,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_8",194.255072463768,141.2,0.726879345847384,1.37574413926181,2
"390","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_8_substack_frame_2",642.68,241.13,2.67,0.38,2.41,6.42,3.31,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_23_R3D_D3D_nucleus_8",160.269326683292,100.053941908714,0.624286280970221,1.60182920958294,2
"391","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_10_substack_frame_1",1144.52,529.59,2.16,0.46,3.12,7.51,4.13,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_10",260.710706150342,169.740384615385,0.651067948538722,1.53593799578743,2
"392","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_10_substack_frame_2",964.69,549.59,1.76,0.57,3.64,8.3,4.66,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_10",207.015021459227,150.986263736264,0.72934931326228,1.3710851327564,2
"393","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_11_substack_frame_1",789.93,248.5,3.18,0.31,2.83,6.94,3.73,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_11",192.197080291971,87.8091872791519,0.456870557792861,2.18880377153432,2
"394","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_11_substack_frame_2",698.08,290.47,2.4,0.42,3,7.1,3.95,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_11",170.263414634146,96.8233333333333,0.568667869967148,1.75849569285103,2
"395","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_13_substack_frame_1",668.69,284.07,2.35,0.42,2.16,5.89,2.96,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_13",179.27345844504,131.513888888889,0.733593751298143,1.36315228725767,2
"396","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_13_substack_frame_2",566.55,306.52,1.85,0.54,3.04,7.31,3.98,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_13",132.68149882904,100.828947368421,0.759932230629526,1.31590681338993,2
"397","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_15_substack_frame_1",1100.82,584.52,1.88,0.53,3.07,7.36,4.03,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_15",256.601398601399,190.397394136808,0.741996712311646,1.34771486639686,2
"398","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_15_substack_frame_2",1228.26,509.96,2.41,0.42,3.16,7.51,4.14,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_15",282.358620689655,161.379746835443,0.571541773512267,1.74965338728393,2
"399","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_16_substack_frame_1",821.78,310.41,2.65,0.38,2.33,6.16,3.18,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_16",214.563968668407,133.223175965665,0.620901900689355,1.61056037820105,2
"400","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_16_substack_frame_2",691.89,231.39,2.99,0.33,2.09,5.82,2.89,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_16",185.493297587131,110.712918660287,0.596856706417018,1.67544402073168,2
"401","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_18_substack_frame_1",964.4,419.41,2.3,0.43,3.63,8.01,4.62,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_18",220.182648401826,115.539944903581,0.524745913187148,1.90568420805091,2
"402","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_18_substack_frame_2",760.16,288.15,2.64,0.38,3.21,7.96,4.29,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_18",160.033684210526,89.7663551401869,0.560921630861776,1.78278024055454,2
"403","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_21_substack_frame_1",823.14,254.86,3.23,0.31,2.63,6.83,3.56,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_21",195.985714285714,96.9049429657795,0.494449012872991,2.02245322361857,2
"404","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_21_substack_frame_2",613.2,204.2,3,0.33,2.59,6.69,3.53,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_21",149.560975609756,78.8416988416988,0.527154215999617,1.8969780941688,2
"405","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_23_substack_frame_1",939.72,314.4,2.99,0.33,2.86,7.05,3.81,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_23",224.276849642005,109.93006993007,0.490153442522233,2.0401774490335,2
"406","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_23_substack_frame_2",734.12,414.88,1.77,0.57,3.98,8.92,5.07,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_23",148.607287449393,104.241206030151,0.70145420066058,1.42560982464468,2
"407","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_24_substack_frame_1",807.53,317.5,2.54,0.39,2.45,6.37,3.3,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_24",206.002551020408,129.591836734694,0.62907879583421,1.58962598425197,2
"408","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_24_substack_frame_2",733.73,295.23,2.49,0.4,2.46,6.56,3.42,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_24",178.958536585366,120.012195121951,0.670614531230834,1.49116959658571,2
"409","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_27_substack_frame_1",768.9,374.92,2.05,0.49,3.21,7.59,4.19,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_27",175.547945205479,116.797507788162,0.665331101719534,1.50301105331695,2
"410","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_27_substack_frame_2",680.78,233.11,2.92,0.34,2.91,7.21,3.91,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_27",158.320930232558,80.106529209622,0.505975609743786,1.97637985061449,2
"411","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_29_substack_frame_1",661.5,285.11,2.32,0.43,1.91,5.46,2.7,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_29",186.338028169014,149.272251308901,0.801083132496745,1.24830989373511,2
"412","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_29_substack_frame_2",591.95,260.48,2.27,0.44,2.61,6.62,3.49,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_29",147.618453865337,99.8007662835249,0.676072426382186,1.47913146724712,2
"413","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_2_substack_frame_1",878.63,348.3,2.52,0.4,2.54,6.37,3.4,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_2",229.407310704961,137.125984251969,0.597740254356259,1.67296746824749,2
"414","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_2_substack_frame_2",677.49,293.21,2.31,0.43,3.04,7.52,4.02,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_2",151.225446428571,96.4506578947368,0.63779383809122,1.567904768401,2
"415","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_3_substack_frame_1",1115.69,543.45,2.05,0.49,3.31,7.79,4.29,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_3",249.037946428571,164.184290030211,0.659274188471123,1.51681958354692,2
"416","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_3_substack_frame_2",1151.18,461.14,2.5,0.4,3.05,7.25,4.01,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_3",274.090476190476,151.193442622951,0.551618738178559,1.8128463208157,2
"417","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_4_substack_frame_1",1152.16,473.26,2.43,0.41,3.25,7.88,4.33,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_4",248.846652267819,145.618461538462,0.585173480179035,1.70889494119598,2
"418","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_4_substack_frame_2",943.29,441.63,2.14,0.47,3.61,8.37,4.72,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_4",198.170168067227,122.335180055402,0.617323895158129,1.61989517633016,2
"419","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_5_substack_frame_1",980.07,353.12,2.78,0.36,2.93,7.38,3.93,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_5",220.240449438202,120.518771331058,0.547214517762209,1.82743689639197,2
"420","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_5_substack_frame_2",775.27,234.77,3.3,0.3,2.44,6.73,3.42,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_5",180.715617715618,96.2172131147541,0.532423341883854,1.87820465658349,2
"421","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_6_substack_frame_1",833.01,327.47,2.54,0.39,2.62,6.73,3.51,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_6",202.678832116788,124.988549618321,0.616682799643819,1.62157919854028,2
"422","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_6_substack_frame_2",675.72,289.26,2.34,0.43,2.76,7.05,3.78,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_6",157.51048951049,104.804347826087,0.665380116281763,1.50290033550768,2
"423","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_9_substack_frame_1",958.27,289.98,3.3,0.3,2.94,7.79,4.07,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_9",197.581443298969,98.6326530612245,0.499199982621744,2.00320519794113,2
"424","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_9_substack_frame_2",630.16,307.46,2.05,0.49,3.38,8.11,4.57,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_24_R3D_D3D_nucleus_9",133.22621564482,90.9644970414201,0.682782263244124,1.46459574864858,2
"425","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_10_substack_frame_1",722.02,236.17,3.06,0.33,1.74,5.28,2.51,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_10",203.960451977401,135.729885057471,0.665471584032919,1.50269376483329,2
"426","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_10_substack_frame_2",584.75,242.8,2.41,0.42,2.51,6.33,3.37,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_10",153.075916230366,96.7330677290837,0.631928719495681,1.58245695938311,2
"427","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_11_substack_frame_1",930.31,260.64,3.57,0.28,3.17,7.65,4.19,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_11",207.658482142857,82.2208201892744,0.39594250781777,2.52561920040231,2
"428","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_11_substack_frame_2",836.04,299.57,2.79,0.36,2.81,6.91,3.71,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_11",203.912195121951,106.608540925267,0.52281591525955,1.91271912505486,2
"429","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_12_substack_frame_1",1063.59,410.02,2.59,0.39,3.07,7.54,4.05,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_12",237.939597315436,133.557003257329,0.561306334734494,1.78155837217304,2
"430","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_12_substack_frame_2",846.76,279.63,3.03,0.33,2.98,7.55,4.07,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_12",185.286652078775,93.8355704697987,0.506434594273442,1.97458864640685,2
"431","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_14_substack_frame_1",931.42,394.84,2.36,0.42,3.04,7.33,3.99,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_14",217.114219114219,129.881578947368,0.598217746756791,1.67163211961105,2
"432","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_14_substack_frame_2",766.79,318.42,2.41,0.42,3.38,7.86,4.36,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_14",171.158482142857,94.207100591716,0.550408600335017,1.81683207600922,2
"433","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_15_substack_frame_1",830.22,570.6,1.46,0.69,2.62,6.73,3.53,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_15",202,217.786259541985,1.0781497997128,0.92751489660007,2
"434","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_15_substack_frame_2",825.18,358.26,2.3,0.43,2.86,6.96,3.77,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_15",201.263414634146,125.265734265734,0.622396944290349,1.60669169277524,2
"435","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_16_substack_frame_1",1032.35,340.37,3.03,0.33,3.33,8.09,4.42,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_16",216.88025210084,102.213213213213,0.471288705279116,2.12184164143667,2
"436","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_16_substack_frame_2",847.2,378.79,2.24,0.45,3.46,8.03,4.49,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_16",185.382932166302,109.476878612717,0.590544541147445,1.69335237280658,2
"437","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_17_substack_frame_1",744.11,355.67,2.09,0.48,2.9,7.29,3.86,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_17",169.501138952164,122.644827586207,0.723563442372026,1.38204881761542,2
"438","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_17_substack_frame_2",611.17,302.81,2.02,0.5,3.66,8.42,4.72,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_17",128.397058823529,82.7349726775956,0.644368129890792,1.55190791352372,2
"439","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_18_substack_frame_1",891.22,405.08,2.2,0.45,3.45,8.18,4.54,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_18",188.418604651163,117.414492753623,0.623157638657837,1.60473038917377,2
"440","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_18_substack_frame_2",886.23,315.37,2.81,0.36,3.03,8.15,4.2,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_18",173.091796875,104.082508250825,0.601313927811318,1.66302484234788,2
"441","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_19_substack_frame_1",898.67,366.52,2.45,0.41,2.48,6.59,3.42,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_19",218.654501216545,147.790322580645,0.675907981579948,1.47949133203381,2
"442","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_19_substack_frame_2",932.8,366.55,2.54,0.39,3.36,7.83,4.34,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_19",208.680089485459,109.092261904762,0.522772738758883,1.91287709908919,2
"443","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_1_substack_frame_1",720.97,241.37,2.99,0.33,1.91,5.46,2.67,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_1",203.09014084507,126.371727748691,0.622244522667869,1.60708525920406,2
"444","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_1_substack_frame_2",668.45,300.1,2.23,0.45,2.68,6.69,3.58,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_1",166.695760598504,111.977611940299,0.671748408827282,1.48865257715425,2
"445","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_3_substack_frame_1",793.02,334.37,2.37,0.42,3.08,7.37,4.01,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_3",184.853146853147,108.561688311688,0.58728612501216,1.70274753209825,2
"446","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_3_substack_frame_2",904,313.18,2.89,0.35,3.21,8.02,4.31,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_3",187.941787941788,97.5638629283489,0.519117456510352,1.92634631615409,2
"447","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_5_substack_frame_1",777.24,332.81,2.34,0.43,2.82,6.93,3.73,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_5",189.109489051095,118.017730496454,0.624070907751049,1.60238201713917,2
"448","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_5_substack_frame_2",691.59,282.38,2.45,0.41,2.84,7.14,3.8,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_5",160.83488372093,99.4295774647887,0.618209030059127,1.61757585440698,2
"449","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_6_substack_frame_1",814.24,323.54,2.52,0.4,2.82,6.93,3.71,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_6",198.111922141119,114.730496453901,0.579119596710469,1.72675904196685,2
"450","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_6_substack_frame_2",795.44,288.29,2.76,0.36,2.62,7.07,3.61,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_6",178.750561797753,110.034351145038,0.615574854917303,1.62449780398249,2
"451","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_7_substack_frame_1",1155.24,526.95,2.19,0.46,3.31,7.51,4.24,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_7",275.057142857143,159.199395770393,0.578786626359587,1.72775242975072,2
"452","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_7_substack_frame_2",1016.57,384.62,2.64,0.38,3.18,8.03,4.28,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_7",209.60206185567,120.949685534591,0.577044349963866,1.73296905179406,2
"453","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_8_substack_frame_1",607.39,301.83,2.01,0.5,1.78,5.33,2.56,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_8",171.095774647887,169.567415730337,0.991067231667786,1.00901328189126,2
"454","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_8_substack_frame_2",586.99,277.3,2.12,0.47,2.45,6.46,3.33,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_8",146.381546134663,113.183673469388,0.773209987584533,1.29330972964272,2
"455","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_9_substack_frame_1",943.71,311.77,3.03,0.33,1.95,5.68,2.77,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_9",253.005361930295,159.882051282051,0.631931473950738,1.58245006178938,2
"456","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_9_substack_frame_2",768.62,282.31,2.72,0.37,2.82,7.11,3.82,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_25_R3D_D3D_nucleus_9",179.165501165501,100.109929078014,0.558756727309569,1.78968762455001,2
"457","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_26_R3D_D3D_nucleus_10_substack_frame_1",810.37,380.75,2.13,0.47,3.11,7.74,4.48,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_26_R3D_D3D_nucleus_10",175.025917926566,122.427652733119,0.699482991910289,1.42962732699047,2
"458","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_26_R3D_D3D_nucleus_10_substack_frame_2",763.91,330.35,2.31,0.43,3.73,8.58,4.83,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_26_R3D_D3D_nucleus_10",157.507216494845,88.5656836461126,0.562296037077203,1.77842263516202,2
"459","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_26_R3D_D3D_nucleus_11_substack_frame_1",784.67,321.47,2.44,0.41,2.15,5.97,2.98,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_26_R3D_D3D_nucleus_11",205.410994764398,149.520930232558,0.727911037109068,1.37379425372027,2
"460","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_26_R3D_D3D_nucleus_11_substack_frame_2",777.2,366.28,2.12,0.47,3.73,8.67,4.83,0,"Metaphase I","210331_cdc5mncdc20mn_Nup60-GFP_01_26_R3D_D3D_nucleus_11",157.327935222672,98.1983914209115,0.624163733426792,1.60214371076927,2
"461","Cdc5mn","210331_cdc5mncdc20mn_Nup60-GFP_01_26_R3D_D3D_nucleus_14_substack_frame_1",799.87,289.2,2.77,0.36,2.18,6.1,3.02,0,"Pre","210331_cdc5mncdc20mn_Nup60-GFP_01_26_R3D_D3D_nucleus_14",204.048469387755,132.660550458716,0.65014234537883,1.5381247000875,2
