"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n","Sample","Treatment"
"492","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_12_substack_frame_2_middleslice",551.66,337.82,1.63,0.61,2.84,7.04,3.78,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_12",131.347619047619,118.950704225352,0.90561751395149,1.10421892752128,2,"pCUP-Cdc5[WT]","CuSO4"
"493","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_1_substack_frame_1_middleslice",1093.71,532.62,2.05,0.49,4,8.85,5.13,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_1",225.507216494845,133.155,0.590468908577228,1.69356927261346,2,"pCUP-Cdc5[WT]","CuSO4"
"494","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_1_substack_frame_2_middleslice",903.95,491.36,1.84,0.54,3.04,7.82,4.13,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_1",189.110878661088,161.631578947368,0.854692126078236,1.17001194873353,2,"pCUP-Cdc5[WT]","CuSO4"
"495","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_2_substack_frame_1_middleslice",883.91,382.82,2.31,0.43,3.87,8.81,4.98,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_2",178.929149797571,98.9198966408269,0.552843942715531,1.80882871771746,2,"pCUP-Cdc5[WT]","CuSO4"
"496","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_2_substack_frame_2_middleslice",679.8,398.9,1.7,0.59,2.89,7.09,3.86,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_2",161.857142857143,138.0276816609,0.852774732238568,1.17264262435985,2,"pCUP-Cdc5[WT]","CuSO4"
"497","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_3_substack_frame_1_middleslice",791.44,411,1.93,0.52,3.73,8.49,4.8,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_3",166.268907563025,110.187667560322,0.662707593231491,1.50896113189801,2,"pCUP-Cdc5[WT]","CuSO4"
"498","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_3_substack_frame_2_middleslice",874.58,474.03,1.85,0.54,4.17,9.48,5.4,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_3",164.704331450094,113.676258992806,0.690183785647738,1.4488894419064,2,"pCUP-Cdc5[WT]","CuSO4"
"499","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_4_substack_frame_1_middleslice",810.34,335.48,2.42,0.41,3.77,8.34,4.8,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_4",177.317286652079,88.9867374005305,0.501850321988825,1.9926260005912,2,"pCUP-Cdc5[WT]","CuSO4"
"500","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_4_substack_frame_2_middleslice",693.55,532.4,1.3,0.77,3.86,9.06,5.05,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_4",133.375,137.927461139896,1.03413279205171,0.966993801652892,2,"pCUP-Cdc5[WT]","CuSO4"
"501","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_5_substack_frame_1_middleslice",913.36,316.46,2.89,0.35,3.46,8.22,4.54,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_5",191.882352941176,91.4624277456647,0.476658881568455,2.09793636218312,2,"pCUP-Cdc5[WT]","CuSO4"
"502","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_5_substack_frame_2_middleslice",712.06,418.05,1.7,0.59,2.93,7.4,3.93,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_5",159.297539149888,142.679180887372,0.895677244286371,1.11647360294025,2,"pCUP-Cdc5[WT]","CuSO4"
"503","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_7_substack_frame_1_middleslice",686.91,293.27,2.34,0.43,2.73,6.93,3.65,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_7",163.55,107.424908424908,0.656832212931265,1.5224588263375,2,"pCUP-Cdc5[WT]","CuSO4"
"504","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_7_substack_frame_2_middleslice",647.94,293.48,2.21,0.45,2.18,6.19,3.07,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_31_R3D_D3D_nucleus_7",161.581047381546,134.623853211009,0.833166113183546,1.20024084534473,2,"pCUP-Cdc5[WT]","CuSO4"
"505","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_11_substack_frame_1_middleslice",1058.47,349.73,3.03,0.33,3.63,8.1,4.63,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_11",236.79418344519,96.3443526170799,0.406869591200834,2.45778996913631,2,"pCUP-Cdc5[WT]","CuSO4"
"506","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_11_substack_frame_2_middleslice",793.93,443.39,1.79,0.56,2.9,7.19,3.85,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_11",185.065268065268,152.893103448276,0.8261577390867,1.21042260174852,2,"pCUP-Cdc5[WT]","CuSO4"
"507","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_12_substack_frame_1_middleslice",1268.6,341.04,3.72,0.27,3.15,7.62,4.14,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_12",283.803131991051,108.266666666667,0.381485101686899,2.62133434720799,2,"pCUP-Cdc5[WT]","CuSO4"
"508","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_12_substack_frame_2_middleslice",854.83,574.48,1.49,0.67,3.49,8.15,4.56,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_12",183.43991416309,164.607449856734,0.897337150465447,1.11440833524089,2,"pCUP-Cdc5[WT]","CuSO4"
"509","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_1_substack_frame_1_middleslice",826.92,309.22,2.67,0.37,2.65,6.66,3.54,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_1",206.214463840399,116.68679245283,0.565851639500616,1.76724768506907,2,"pCUP-Cdc5[WT]","CuSO4"
"510","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_1_substack_frame_2_middleslice",577.67,376.83,1.53,0.65,2.22,6,3.09,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_1",152.822751322751,169.743243243243,1.11071971793491,0.900317140186577,2,"pCUP-Cdc5[WT]","CuSO4"
"511","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_2_substack_frame_1_middleslice",1114.9,490.33,2.27,0.44,3.86,8.52,4.88,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_2",239.248927038627,127.028497409326,0.530946988902557,1.88342719876226,2,"pCUP-Cdc5[WT]","CuSO4"
"512","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_2_substack_frame_2_middleslice",736.56,463.45,1.59,0.63,2.76,7.05,3.74,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_2",171.692307692308,167.916666666667,0.978009259259259,1.02248520710059,2,"pCUP-Cdc5[WT]","CuSO4"
"513","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_3_substack_frame_1_middleslice",707.99,287.08,2.47,0.41,2.81,6.91,3.73,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_3",172.680487804878,102.163701067616,0.591634308926996,1.69023328247077,2,"pCUP-Cdc5[WT]","CuSO4"
"514","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_3_substack_frame_2_middleslice",527.9,451.02,1.17,0.85,3.25,7.73,4.27,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_3",117.834821428571,138.775384615385,1.17771116324479,0.849104628714596,2,"pCUP-Cdc5[WT]","CuSO4"
"515","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_5_substack_frame_1_middleslice",980.48,271.83,3.61,0.28,2.44,6.96,3.56,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_5",216.920353982301,111.405737704918,0.513578996436673,1.94712012550791,2,"pCUP-Cdc5[WT]","CuSO4"
"516","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_5_substack_frame_2_middleslice",833.62,465.67,1.79,0.56,3.16,7.93,4.29,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_5",174.763102725367,147.363924050633,0.843221033230391,1.18592867183233,2,"pCUP-Cdc5[WT]","CuSO4"
"517","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_6_substack_frame_1_middleslice",726.79,332.19,2.19,0.46,2.75,6.95,3.7,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_6",173.045238095238,120.796363636364,0.69806233887743,1.4325368155631,2,"pCUP-Cdc5[WT]","CuSO4"
"518","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_6_substack_frame_2_middleslice",625.53,383.52,1.63,0.61,2.77,7.25,3.84,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_6",139.627232142857,138.454873646209,0.9916036543971,1.0084674411653,2,"pCUP-Cdc5[WT]","CuSO4"
"519","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_7_substack_frame_1_middleslice",821.22,407.68,2.01,0.5,4.23,9.55,5.43,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_7",154.364661654135,96.3782505910165,0.624354366849575,1.60165453001617,2,"pCUP-Cdc5[WT]","CuSO4"
"520","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_7_substack_frame_2_middleslice",576.61,366,1.58,0.63,3.52,8.53,4.69,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_7",115.091816367265,103.977272727273,0.903428897111802,1.1068939716196,2,"pCUP-Cdc5[WT]","CuSO4"
"521","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_9_substack_frame_1_middleslice",1194.69,355.2,3.36,0.3,3.19,7.67,4.19,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_9",266.671875,111.347962382445,0.417546703725112,2.39494167018581,2,"pCUP-Cdc5[WT]","CuSO4"
"522","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_9_substack_frame_2_middleslice",635.91,465.69,1.37,0.73,2.67,6.96,3.6,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_32_R3D_D3D_nucleus_9",148.230769230769,174.415730337079,1.17664997113753,0.849870415611574,2,"pCUP-Cdc5[WT]","CuSO4"
"523","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_10_substack_frame_1_middleslice",826.25,339.79,2.43,0.41,3.3,7.96,4.35,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_10",177.30686695279,102.966666666667,0.580725769036813,1.72198316885196,2,"pCUP-Cdc5[WT]","CuSO4"
"524","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_10_substack_frame_2_middleslice",671.66,361.42,1.86,0.54,2.49,6.68,3.42,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_10",160.300715990453,145.14859437751,0.905476893728623,1.10439041230765,2,"pCUP-Cdc5[WT]","CuSO4"
"525","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_11_substack_frame_1_middleslice",804.71,344.23,2.34,0.43,2.29,6.02,3.09,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_11",215.739946380697,150.318777292576,0.696759129750233,1.4352162136124,2,"pCUP-Cdc5[WT]","CuSO4"
"526","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_11_substack_frame_2_middleslice",698.71,253.87,2.75,0.36,2.05,5.69,2.83,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_11",191.953296703297,123.839024390244,0.64515184952339,1.55002268185196,2,"pCUP-Cdc5[WT]","CuSO4"
"527","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_12_substack_frame_1_middleslice",574.12,280.95,2.04,0.49,1.76,5.21,2.51,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_12",166.411594202899,159.630681818182,0.959252163785841,1.04247875350454,2,"pCUP-Cdc5[WT]","CuSO4"
"528","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_12_substack_frame_2_middleslice",560.27,289.91,1.93,0.52,1.96,5.41,2.7,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_12",162.397101449275,147.913265306122,0.910812225009589,1.09792114394322,2,"pCUP-Cdc5[WT]","CuSO4"
"529","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_1_substack_frame_1_middleslice",787.7,355.68,2.21,0.45,2.97,7.08,3.92,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_1",191.654501216545,119.757575757576,0.6248617955613,1.60035388161589,2,"pCUP-Cdc5[WT]","CuSO4"
"530","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_1_substack_frame_2_middleslice",623.48,397.6,1.57,0.64,2.55,6.66,3.53,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_1",151.698296836983,155.921568627451,1.02783994203314,0.972914127098356,2,"pCUP-Cdc5[WT]","CuSO4"
"531","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_3_substack_frame_1_middleslice",901.93,347.85,2.59,0.39,3.43,8.18,4.55,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_3",189.88,101.413994169096,0.534095187324079,1.87232542762685,2,"pCUP-Cdc5[WT]","CuSO4"
"532","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_3_substack_frame_2_middleslice",746.31,512.82,1.46,0.69,3.92,8.67,4.99,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_3",157.117894736842,130.821428571429,0.83263226502966,1.20101038837881,2,"pCUP-Cdc5[WT]","CuSO4"
"533","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_4_substack_frame_1_middleslice",721.48,268.16,2.69,0.37,3.54,8.17,4.61,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_4",155.827213822894,75.7514124293785,0.486124410306623,2.05708657865843,2,"pCUP-Cdc5[WT]","CuSO4"
"534","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_4_substack_frame_2_middleslice",490.07,354.1,1.38,0.72,3.7,8.45,4.79,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_4",103.172631578947,95.7027027027027,0.927597767334948,1.07805347879725,2,"pCUP-Cdc5[WT]","CuSO4"
"535","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_5_substack_frame_1_middleslice",865,342.47,2.53,0.4,3.57,8.14,4.58,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_5",189.277899343545,95.9299719887955,0.50682077686566,1.97308406767441,2,"pCUP-Cdc5[WT]","CuSO4"
"536","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_5_substack_frame_2_middleslice",545.11,471.16,1.16,0.86,3.66,8.51,4.8,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_5",112.39381443299,128.732240437158,1.14536766179343,0.873082097004717,2,"pCUP-Cdc5[WT]","CuSO4"
"537","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_6_substack_frame_1_middleslice",645.12,333.05,1.94,0.52,3.28,7.57,4.24,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_6",150.377622377622,101.539634146341,0.675231012040868,1.48097463263354,2,"pCUP-Cdc5[WT]","CuSO4"
"538","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_6_substack_frame_2_middleslice",479.16,323.21,1.48,0.67,2.13,6.42,3.08,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_6",111.692307692308,151.741784037559,1.35856969179632,0.736068238558879,2,"pCUP-Cdc5[WT]","CuSO4"
"539","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_8_substack_frame_1_middleslice",574.52,278.51,2.06,0.48,2.54,6.46,3.38,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_8",146.561224489796,109.649606299213,0.748148814128165,1.33663247353446,2,"pCUP-Cdc5[WT]","CuSO4"
"540","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_8_substack_frame_2_middleslice",422.29,398.26,1.06,0.94,2.74,7.03,3.67,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_8",98.4358974358974,145.350364963504,1.47659917519579,0.677231856009539,2,"pCUP-Cdc5[WT]","CuSO4"
"541","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_9_substack_frame_1_middleslice",791.7,374.56,2.11,0.47,2.31,6.13,3.17,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_9",207.251308900524,162.147186147186,0.782369901581724,1.27816777968873,2,"pCUP-Cdc5[WT]","CuSO4"
"542","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_9_substack_frame_2_middleslice",545.72,419.24,1.3,0.77,2.1,5.98,3,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_33_R3D_D3D_nucleus_9",140.649484536082,199.638095238095,1.41940154204319,0.704522272506853,2,"pCUP-Cdc5[WT]","CuSO4"
"543","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_1_substack_frame_1_middleslice",798.29,220.07,3.63,0.28,2.62,6.88,3.61,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_1",187.392018779343,83.9961832061069,0.448237783835467,2.23095873677411,2,"pCUP-Cdc5[WT]","CuSO4"
"544","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_1_substack_frame_2_middleslice",699.62,358.91,1.95,0.51,2.56,6.63,3.49,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_1",171.896805896806,140.19921875,0.815601069598496,1.22608961326188,2,"pCUP-Cdc5[WT]","CuSO4"
"545","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_3_substack_frame_1_middleslice",797.31,333,2.39,0.42,2.84,6.86,3.73,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_3",198.335820895522,117.253521126761,0.591186809308271,1.69151270673659,2,"pCUP-Cdc5[WT]","CuSO4"
"546","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_3_substack_frame_2_middleslice",766.37,335.45,2.28,0.44,3.11,7.5,4.08,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_3",174.571753986333,107.861736334405,0.617864768333884,1.61847713488596,2,"pCUP-Cdc5[WT]","CuSO4"
"547","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_4_substack_frame_1_middleslice",875.63,398.25,2.2,0.45,3.89,8.64,4.95,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_4",184.343157894737,102.377892030848,0.555365836193974,1.80061490071695,2,"pCUP-Cdc5[WT]","CuSO4"
"548","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_4_substack_frame_2_middleslice",617.08,385.92,1.6,0.63,2.6,6.61,3.47,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_4",153.885286783042,148.430769230769,0.964554651933922,1.03674788981113,2,"pCUP-Cdc5[WT]","CuSO4"
"549","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_6_substack_frame_1_middleslice",720.7,288.45,2.5,0.4,3.07,7.26,4,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_6",172.00477326969,93.957654723127,0.546250275135149,1.83066269349262,2,"pCUP-Cdc5[WT]","CuSO4"
"550","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_6_substack_frame_2_middleslice",585.77,396.7,1.48,0.68,2.36,6.65,3.33,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_6",136.543123543123,168.093220338983,1.23106324197934,0.812305953016817,2,"pCUP-Cdc5[WT]","CuSO4"
"551","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_7_substack_frame_1_middleslice",823.69,321.37,2.56,0.39,3.23,7.61,4.23,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_7",188.057077625571,99.4953560371517,0.529069989246834,1.89010909770854,2,"pCUP-Cdc5[WT]","CuSO4"
"552","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_7_substack_frame_2_middleslice",461.86,375.47,1.23,0.81,3.43,8.43,4.59,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_7",92.372,109.466472303207,1.18506119065525,0.843838282685701,2,"pCUP-Cdc5[WT]","CuSO4"
"553","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_8_substack_frame_1_middleslice",1100.48,408.48,2.69,0.37,3.33,7.81,4.36,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_8",245.642857142857,122.666666666667,0.499369971891054,2.00252329192547,2,"pCUP-Cdc5[WT]","CuSO4"
"554","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_8_substack_frame_2_middleslice",786.79,587.2,1.34,0.75,4.22,9.16,5.34,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_8",159.269230769231,139.14691943128,0.87365851369555,1.14461197862083,2,"pCUP-Cdc5[WT]","CuSO4"
"555","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_9_substack_frame_1_middleslice",982.17,407.91,2.41,0.42,2.97,7.39,3.99,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_9",222.210407239819,137.343434343434,0.618078316175387,1.61791794636626,2,"pCUP-Cdc5[WT]","CuSO4"
"556","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_9_substack_frame_2_middleslice",789.14,588.97,1.34,0.75,2.96,8.28,4.2,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_34_R3D_D3D_nucleus_9",148.334586466165,198.976351351351,1.34140227233341,0.745488523931354,2,"pCUP-Cdc5[WT]","CuSO4"
"557","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_35_R3D_D3D_nucleus_10_substack_frame_1_middleslice",731.78,217.78,3.36,0.3,2.46,6.66,3.37,0,"Pre","210428_NewpCUPCdc5_Nup60GFP_01_35_R3D_D3D_nucleus_10",174.233333333333,88.5284552845528,0.508102861782396,1.96810542749564,2,"pCUP-Cdc5[WT]","CuSO4"
"558","210428_29129_CuSO4_measurements.csv","210428_NewpCUPCdc5_Nup60GFP_01_35_R3D_D3D_nucleus_10_substack_frame_2_middleslice",524.44,299.95,1.75,0.57,2.72,7.08,3.71,0,"Post","210428_NewpCUPCdc5_Nup60GFP_01_35_R3D_D3D_nucleus_10",120.284403669725,110.275735294118,0.916791636569203,1.09076038666995,2,"pCUP-Cdc5[WT]","CuSO4"
