"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","Sample"
"155","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_22_substack_frame_1",455.55,276.53,1.65,0.61,2.22,6.04,3.09,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_22",119.253926701571,124.563063063063,1.04451959367995,0.95737792383281,"Cdc20mn"
"156","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_22_substack_frame_2",309.78,219.72,1.41,0.71,2.04,5.77,2.84,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_22",83.0509383378016,107.705882352941,1.29686532757593,0.771090088335679,"Cdc20mn"
"157","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_2_substack_frame_1",478.98,214.98,2.23,0.45,2.2,6.03,3.03,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_2",125.060052219321,97.7181818181818,0.781370070490702,1.27980330673787,"Cdc20mn"
"158","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_2_substack_frame_2",273.91,252.64,1.08,0.92,2.56,6.95,3.6,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_2",62.3940774487471,98.6875,1.5816805702603,0.632238910183632,"Cdc20mn"
"159","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_3_substack_frame_1",426.19,256.47,1.66,0.6,2.42,6.34,3.26,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_3",108.72193877551,105.979338842975,0.974774181150339,1.02587862844284,"Cdc20mn"
"160","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_3_substack_frame_2",394.18,236.96,1.66,0.6,2.38,6.39,3.24,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_3",98.2992518703242,99.563025210084,1.0128563881791,0.987306800520643,"Cdc20mn"
"161","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_4_substack_frame_1",380.08,212,1.79,0.56,2.33,6.06,3.24,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_4",101.898123324397,90.9871244635193,0.892922474870888,1.11991805351813,"Cdc20mn"
"162","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_4_substack_frame_2",367.42,276.51,1.33,0.75,2.37,7.03,3.47,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_4",78.8454935622318,116.670886075949,1.47974070304808,0.675794075232322,"Cdc20mn"
"163","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_5_substack_frame_1",399.33,168.99,2.36,0.42,2.3,6.12,3.15,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_5",104.53664921466,73.4739130434783,0.702853148589104,1.42277231311745,"Cdc20mn"
"164","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_5_substack_frame_2",301.26,213.76,1.41,0.71,1.9,5.72,2.74,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_5",78.8638743455497,112.505263157895,1.42657540086025,0.700979422045961,"Cdc20mn"
"165","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_6_substack_frame_1",512.57,299.38,1.71,0.58,2.17,5.99,3,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_6",134.180628272251,137.963133640553,1.02818965313404,0.97258321648335,"Cdc20mn"
"166","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_6_substack_frame_2",382.72,334.35,1.14,0.87,3.08,7.46,4.05,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_6",87.37899543379,108.555194805195,1.24234885359206,0.804926890791306,"Cdc20mn"
"167","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_7_substack_frame_1",481.2,224.47,2.14,0.47,2.63,6.65,3.5,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_7",119.701492537313,85.3498098859316,0.713022102538331,1.40248106817452,"Cdc20mn"
"168","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_7_substack_frame_2",318.09,234.45,1.36,0.74,1.87,5.41,2.61,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_7",89.8559322033898,125.374331550802,1.39528163000987,0.716701186693704,"Cdc20mn"
"169","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_9_substack_frame_1",552.02,345.21,1.6,0.63,3.99,9.12,5.19,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_9",107.606237816764,86.5187969924812,0.804031427432753,1.24373247845917,"Cdc20mn"
"170","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_9_substack_frame_2",367.29,282.53,1.3,0.77,2.22,6.4,3.16,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_14_R3D_D3D_nucleus_9",87.8684210526316,127.265765765766,1.44836750497128,0.690432501811638,"Cdc20mn"
"171","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_10_substack_frame_1",623.23,348.74,1.79,0.56,3.38,7.95,4.42,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_10",136.374179431072,103.177514792899,0.756576613134076,1.32174320834153,"Cdc20mn"
"172","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_10_substack_frame_2",326.23,339.81,0.96,1.04,2.98,7.18,3.89,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_10",77.6738095238095,114.030201342282,1.46806500210767,0.68116874836218,"Cdc20mn"
"173","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_11_substack_frame_1",392.56,280.14,1.4,0.71,2.77,6.88,3.68,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_11",95.5133819951338,101.13357400722,1.05884193287568,0.944428029294355,"Cdc20mn"
"174","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_11_substack_frame_2",328.89,254.36,1.29,0.77,2.16,6.07,3.01,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_11",84.1150895140665,117.759259259259,1.39997781539026,0.714297033143512,"Cdc20mn"
"175","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_13_substack_frame_1",578.77,341.74,1.69,0.59,3.25,7.82,4.33,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_13",126.645514223195,105.150769230769,0.830276302131443,1.20441833331007,"Cdc20mn"
"176","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_13_substack_frame_2",252.44,205.56,1.23,0.81,3.14,7.89,4.22,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_13",53.1452631578947,65.4649681528662,1.23181191065645,0.811812251001116,"Cdc20mn"
"177","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_14_substack_frame_1",448.84,235.59,1.91,0.52,3.05,7.53,4.08,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_14",100.1875,77.2426229508197,0.770980640806684,1.29704942909292,"Cdc20mn"
"178","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_14_substack_frame_2",268.26,204.67,1.31,0.76,2.16,6.07,3.02,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_14",68.6086956521739,94.7546296296296,1.38108775759283,0.724066949766432,"Cdc20mn"
"179","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_15_substack_frame_1",488.87,257.26,1.9,0.53,2.53,6.54,3.4,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_15",121.912718204489,101.683794466403,0.834070439606187,1.19893950500411,"Cdc20mn"
"180","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_15_substack_frame_2",341.31,249.88,1.37,0.73,2.04,5.77,2.86,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_15",91.5040214477212,122.490196078431,1.33863183432231,0.747031390080644,"Cdc20mn"
"181","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_16_substack_frame_1",436.54,201.51,2.17,0.46,2.32,6.24,3.19,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_16",111.362244897959,86.8577586206897,0.779956965668904,1.28212201956858,"Cdc20mn"
"182","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_16_substack_frame_2",387.61,296.47,1.31,0.76,2.59,6.97,3.56,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_16",88.4954337899543,114.467181467181,1.29348121778658,0.773107476358423,"Cdc20mn"
"183","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_18_substack_frame_1",456.17,227.73,2,0.5,2.26,6.18,3.12,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_18",116.369897959184,100.765486725664,0.865906806595352,1.1548586896226,"Cdc20mn"
"184","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_18_substack_frame_2",327.29,226.63,1.44,0.69,2.12,6.23,3.07,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_18",79.632603406326,106.900943396226,1.34242683051267,0.744919557081636,"Cdc20mn"
"185","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_19_substack_frame_1",390.53,234.23,1.67,0.6,2.65,6.66,3.51,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_19",97.3890274314214,88.388679245283,0.907583549979732,1.10182693375429,"Cdc20mn"
"186","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_19_substack_frame_2",303.35,227.32,1.33,0.75,2.18,6.19,3.09,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_19",75.6483790523691,104.275229357798,1.37841987712138,0.725468354452598,"Cdc20mn"
"187","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_1_substack_frame_1",579.71,323.05,1.79,0.56,3.01,7.39,3.96,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_1",132.353881278539,107.325581395349,0.810898632957216,1.23319976055843,"Cdc20mn"
"188","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_1_substack_frame_2",441.72,281.23,1.57,0.64,2.96,7.25,3.93,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_1",102.965034965035,95.0101351351351,0.922741736235013,1.08372685523061,"Cdc20mn"
"189","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_20_substack_frame_1",431.85,192.86,2.24,0.45,2.47,6.58,3.39,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_20",105.07299270073,78.080971659919,0.743111713609511,1.34569268884581,"Cdc20mn"
"190","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_20_substack_frame_2",255.15,266.22,0.96,1.04,2.39,6.21,3.24,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_20",66.7931937172775,111.389121338912,1.66767173629098,0.599638392999373,"Cdc20mn"
"191","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_21_substack_frame_1",411.46,196.74,2.09,0.48,1.91,5.46,2.7,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_21",115.904225352113,103.005235602094,0.88870992657229,1.1252265447928,"Cdc20mn"
"192","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_21_substack_frame_2",369.62,230.16,1.61,0.62,2.32,6.24,3.16,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_21",94.2908163265306,99.2068965517241,1.05213742352351,0.950446184730409,"Cdc20mn"
"193","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_22_substack_frame_1",428.07,210.76,2.03,0.49,1.78,5.33,2.55,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_22",120.583098591549,118.404494382022,0.98193275645614,1.01839967495235,"Cdc20mn"
"194","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_22_substack_frame_2",469.6,283.44,1.66,0.6,2.46,6.38,3.3,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_22",119.795918367347,115.219512195122,0.961798313042756,1.03971902054641,"Cdc20mn"
"195","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_24_substack_frame_1",456.63,269.83,1.69,0.59,2.93,7.03,3.87,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_24",111.373170731707,92.0921501706485,0.826879126863453,1.20936660209726,"Cdc20mn"
"196","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_24_substack_frame_2",353.76,199,1.78,0.56,1.91,5.74,2.82,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_24",92.3655352480418,104.188481675393,1.12800170968101,0.886523479013868,"Cdc20mn"
"197","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_25_substack_frame_1",625.04,278.5,2.24,0.45,2.7,6.72,3.59,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_25",155.482587064677,103.148148148148,0.663406430877313,1.50737158016024,"Cdc20mn"
"198","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_25_substack_frame_2",381.39,246.82,1.55,0.65,2.45,6.65,3.4,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_25",90.8071428571428,100.742857142857,1.10941555887674,0.901375496313103,"Cdc20mn"
"199","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_26_substack_frame_1",381.98,226.63,1.69,0.59,2.19,6.02,3.07,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_26",99.733681462141,103.48401826484,1.03760351315341,0.963759265772796,"Cdc20mn"
"200","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_26_substack_frame_2",265.55,233.24,1.14,0.88,2.2,6.12,3.05,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_26",67.7423469387755,106.018181818182,1.56502079731603,0.638969144509116,"Cdc20mn"
"201","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_29_substack_frame_1",374.81,263.78,1.42,0.7,1.85,5.3,2.6,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_29",108.640579710145,142.583783783784,1.3124357782718,0.76194204436943,"Cdc20mn"
"202","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_29_substack_frame_2",391.4,283.36,1.38,0.72,2.45,6.27,3.26,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_29",102.460732984293,115.657142857143,1.12879480254033,0.885900606336527,"Cdc20mn"
"203","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_2_substack_frame_1",595.47,314.83,1.89,0.53,3.53,8.29,4.65,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_2",125.098739495798,89.1869688385269,0.71293259386936,1.40265714963685,"Cdc20mn"
"204","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_2_substack_frame_2",341.64,244.38,1.4,0.72,2.05,5.78,2.88,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_2",91.5924932975871,119.209756097561,1.30152321228165,0.768330515017815,"Cdc20mn"
"205","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_30_substack_frame_1",410.78,214.59,1.91,0.52,2.46,6.28,3.28,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_30",107.534031413613,87.2317073170732,0.811200939556988,1.2327401895591,"Cdc20mn"
"206","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_30_substack_frame_2",410.22,260.56,1.57,0.64,2.97,7.17,3.92,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_30",97.6714285714286,87.7306397306397,0.898222141457478,1.11331034255888,"Cdc20mn"
"207","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_31_substack_frame_1",482.46,279.92,1.72,0.58,2.82,6.93,3.74,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_31",117.386861313869,99.2624113475177,0.845600693608378,1.18259127216744,"Cdc20mn"
"208","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_31_substack_frame_2",331.27,295,1.12,0.89,2.61,6.9,3.57,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_31",77.2191142191142,113.026819923372,1.46371557180326,0.683192841057248,"Cdc20mn"
"209","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_32_substack_frame_1",527.97,288.98,1.83,0.55,3.47,8.04,4.48,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_32",115.5295404814,83.2795389048991,0.72085060286643,1.387250001628,"Cdc20mn"
"210","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_32_substack_frame_2",303.32,235.95,1.29,0.78,2.4,6.51,3.31,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_32",73.8004866180049,98.3125,1.33213891269946,0.750672464010221,"Cdc20mn"
"211","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_33_substack_frame_1",445.36,271.83,1.64,0.61,2.22,5.85,3,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_33",122.68870523416,122.445945945946,0.998021339554032,1.00198258330513,"Cdc20mn"
"212","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_33_substack_frame_2",430.66,299.88,1.44,0.7,3.03,7.23,3.99,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_33",102.538095238095,98.970297029703,0.965205144486956,1.03604918157739,"Cdc20mn"
"213","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_34_substack_frame_1",361.23,219.09,1.65,0.61,2.49,6.32,3.33,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_34",94.3159268929504,87.9879518072289,0.932906611913979,1.07191865426741,"Cdc20mn"
"214","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_34_substack_frame_2",263.4,195.07,1.35,0.74,2.09,6.1,3.1,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_34",65.6857855361596,93.3349282296651,1.42093038041366,0.703764247555101,"Cdc20mn"
"215","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_35_substack_frame_1",525.92,305.29,1.72,0.58,2.82,6.93,3.75,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_35",127.961070559611,108.258865248227,0.84602969305258,1.18199161118314,"Cdc20mn"
"216","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_35_substack_frame_2",344,299.37,1.15,0.87,2.2,6.03,3.03,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_35",89.8172323759791,136.077272727273,1.5150463794926,0.660045800271083,"Cdc20mn"
"217","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_36_substack_frame_1",396.89,230.01,1.73,0.58,2.01,5.74,2.8,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_36",106.404825737265,114.432835820896,1.07544780068014,0.929845222955104,"Cdc20mn"
"218","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_36_substack_frame_2",426.73,276.1,1.55,0.65,2.72,6.88,3.68,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_36",102.579326923077,101.507352941176,0.989549804877309,1.01056055498287,"Cdc20mn"
"219","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_3_substack_frame_1",522.9,272.41,1.92,0.52,2.12,5.95,2.94,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_3",136.527415143603,128.495283018868,0.941168357166311,1.06250915937168,"Cdc20mn"
"220","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_3_substack_frame_2",446.5,240.4,1.86,0.54,2.36,6.27,3.25,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_3",114.194373401535,101.864406779661,0.892026496099607,1.12104293355916,"Cdc20mn"
"221","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_40_substack_frame_1",621.16,391.46,1.59,0.63,3.05,7.53,4.03,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_40",138.651785714286,128.347540983607,0.925682567464997,1.08028392793279,"Cdc20mn"
"222","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_40_substack_frame_2",364.1,312.02,1.17,0.86,2.22,5.95,3.08,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_40",97.6139410187668,140.54954954955,1.43985119423186,0.694516213901872,"Cdc20mn"
"223","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_4_substack_frame_1",439.58,255.68,1.72,0.58,2.72,6.82,3.64,0,"Pre","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_4",107.214634146341,94,0.876745984803676,1.14058121432278,"Cdc20mn"
"224","210401_28213_measurements.csv","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_4_substack_frame_2",313.93,246.17,1.28,0.78,1.97,5.7,2.81,0,"Metaphase I","210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_15_R3D_D3D_nucleus_4",84.1635388739946,124.959390862944,1.48472120510554,0.673527121833568,"Cdc20mn"
