 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
15,201211_HighTimeResolution_Nup60GFP_01_31_R3D_D3D_nucleus_8_substack_frame_3,357.24,256.93,1.39,0.72,2.01,5.74,2.8,
16,201211_HighTimeResolution_Nup60GFP_01_31_R3D_D3D_nucleus_8_substack_frame_4,273.73,166.16,1.65,0.61,1.69,5.14,2.45,
17,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_1_substack_frame_1,532.39,392.2,1.36,0.74,4.07,9.01,5.21,
18,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_1_substack_frame_2,471.46,364.03,1.3,0.77,3.25,8.2,4.4,
19,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_1_substack_frame_3,257,235.94,1.09,0.92,1.97,5.61,2.74,
20,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_1_substack_frame_4,258.04,236.51,1.09,0.92,1.94,5.48,2.72,
21,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_2_substack_frame_1,521.61,264.73,1.97,0.51,3.22,7.79,4.28,
22,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_2_substack_frame_2,411.07,347.19,1.18,0.84,3.63,8.48,4.78,
23,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_2_substack_frame_3,317.35,214.29,1.48,0.68,1.94,6.13,2.89,
24,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_2_substack_frame_4,266.83,172.73,1.54,0.65,1.7,5.34,2.47,
25,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_3_substack_frame_1,476.43,232.86,2.05,0.49,2.9,7.47,3.94,
26,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_3_substack_frame_2,383.57,284.2,1.35,0.74,2.79,6.98,3.72,
27,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_3_substack_frame_3,387.75,416.25,0.93,1.07,4.4,10.52,5.83,
28,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_3_substack_frame_4,236.58,217.72,1.09,0.92,2.18,6,3.04,
29,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_4_substack_frame_1,431.16,238.06,1.81,0.55,2.96,7.34,3.94,
30,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_4_substack_frame_2,416.47,301.56,1.38,0.72,3.12,7.78,4.19,
31,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_4_substack_frame_3,293.37,224.68,1.31,0.77,1.68,5.74,2.65,
32,201211_HighTimeResolution_Nup60GFP_01_32_R3D_D3D_nucleus_4_substack_frame_4,224.58,129.99,1.73,0.58,1.18,4.26,1.83,
33,201211_HighTimeResolution_Nup60GFP_01_33_R3D_D3D_nucleus_1_substack_frame_1,695.51,439.39,1.58,0.63,4.57,10.96,6.1,
34,201211_HighTimeResolution_Nup60GFP_01_33_R3D_D3D_nucleus_1_substack_frame_2,592.77,457.39,1.3,0.77,3.74,8.66,4.86,
35,201211_HighTimeResolution_Nup60GFP_01_33_R3D_D3D_nucleus_1_substack_frame_3,691.03,729.14,0.95,1.06,5.61,14.19,7.64,
36,201211_HighTimeResolution_Nup60GFP_01_33_R3D_D3D_nucleus_1_substack_frame_4,315.85,249.03,1.27,0.79,1.87,5.32,2.63,
37,201211_HighTimeResolution_Nup60GFP_01_34_R3D_D3D_nucleus_2_substack_frame_1,574.34,237.91,2.41,0.41,2.74,7.25,3.85,
38,201211_HighTimeResolution_Nup60GFP_01_34_R3D_D3D_nucleus_2_substack_frame_2,391.09,276.88,1.41,0.71,2.18,5.97,3.09,
39,201211_HighTimeResolution_Nup60GFP_01_34_R3D_D3D_nucleus_2_substack_frame_3,283.86,183.41,1.55,0.65,1.63,5.08,2.41,
40,201211_HighTimeResolution_Nup60GFP_01_34_R3D_D3D_nucleus_2_substack_frame_4,284.14,193.02,1.47,0.68,1.64,5.43,2.47,
41,201211_HighTimeResolution_Nup60GFP_01_34_R3D_D3D_nucleus_4_substack_frame_1,0,0,0,0,0,0,0,
42,201211_HighTimeResolution_Nup60GFP_01_34_R3D_D3D_nucleus_4_substack_frame_2,434.82,247.09,1.76,0.57,2.58,6.74,3.52,
43,201211_HighTimeResolution_Nup60GFP_01_34_R3D_D3D_nucleus_4_substack_frame_3,378.08,429.79,0.88,1.14,3.96,9.18,5.2,
