"","Data.Set","Image","Nuclear.Envelope","Nucleoplasm","NE.Nuc.Ratio","Nuc.NE.Ratio","Nucleoplasmic.Area","WholeNuc.Area","Nuc.Area","BAD","Time.point","Nucleus.ID","NE.mean","Nuc.mean","Norm.Nuc.NE.Ratio","Norm.NE.Nuc.Ratio","n","Sample","Experiment"
"837","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_36_R3D_D3D_nucleus_8_substack_frame_1_middleslice",1365.12,481.69,2.83,0.35,3.86,9.14,5.18,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_36_R3D_D3D_nucleus_8",258.545454545454,124.790155440415,0.482662345233671,2.07184175412704,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"838","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_36_R3D_D3D_nucleus_8_substack_frame_2_middleslice",1093.82,666.25,1.64,0.61,3.67,8.24,4.73,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_36_R3D_D3D_nucleus_8",239.347921225383,181.539509536785,0.758475396850585,1.31843432780061,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"839","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_36_R3D_D3D_nucleus_9_substack_frame_1_middleslice",1130.04,482.41,2.34,0.43,4.27,10.28,5.82,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_36_R3D_D3D_nucleus_9",188.026622296173,112.976580796253,0.600854173821706,1.66429733464202,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"840","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_36_R3D_D3D_nucleus_9_substack_frame_2_middleslice",1061.06,407.15,2.61,0.38,3.03,7.75,4.08,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_36_R3D_D3D_nucleus_9",224.800847457627,134.372937293729,0.597742129593428,1.67296221981238,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"841","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_1_substack_frame_1_middleslice",907.79,354.21,2.56,0.39,3.95,9.36,5.16,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_1",167.798521256932,89.673417721519,0.534411251361458,1.87121808804065,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"842","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_1_substack_frame_2_middleslice",836.2,341.45,2.45,0.41,3.36,8.02,4.41,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_1",179.442060085837,101.622023809524,0.566322208744775,1.76577924114339,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"843","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_2_substack_frame_1_middleslice",817.23,387.03,2.11,0.47,3.82,8.58,4.9,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_2",171.686974789916,101.316753926702,0.590124871445125,1.69455660723324,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"844","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_2_substack_frame_2_middleslice",1093.97,503.83,2.17,0.46,3.22,7.6,4.17,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_2",249.764840182648,156.468944099379,0.626465054028245,1.59625823271367,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"845","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1195.55,641.76,1.86,0.54,5.01,10.33,6.24,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_3",224.727443609023,128.095808383234,0.570005186398563,1.75437000199639,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"846","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_3_substack_frame_2_middleslice",1324.7,505.03,2.62,0.38,3.74,9.13,5.05,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_3",245.769944341373,135.034759358289,0.549435610282461,1.82004948584586,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"847","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_4_substack_frame_1_middleslice",822.47,262.1,3.14,0.32,2.76,6.87,3.68,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_4",200.114355231144,94.963768115942,0.474547505631235,2.10727058541761,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"848","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_4_substack_frame_2_middleslice",752.5,347.04,2.17,0.46,3.09,7.62,4.09,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_4",166.114790286976,112.31067961165,0.676102828758507,1.47906495501024,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"849","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_5_substack_frame_1_middleslice",1101.12,432.2,2.55,0.39,3.02,7.4,3.98,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_5",251.397260273973,143.112582781457,0.569268665161637,1.75663981033641,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"850","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_5_substack_frame_2_middleslice",791.3,412.9,1.92,0.52,3.28,7.75,4.26,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_5",177.024608501119,125.884146341463,0.711110999805815,1.4062502201106,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"851","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_6_substack_frame_1_middleslice",1207.47,562.71,2.15,0.47,4.27,9.36,5.43,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_6",237.223968565815,131.782201405152,0.555518070968409,1.80012145825742,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"852","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_6_substack_frame_2_middleslice",1070.1,498.09,2.15,0.47,3.99,8.99,5.14,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_6",214.02,124.834586466165,0.583284676507641,1.71442871770162,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"853","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_7_substack_frame_1_middleslice",1154.27,483.72,2.39,0.42,3.38,7.95,4.38,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_7",252.575492341357,143.112426035503,0.566612479733727,1.76487464672493,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"854","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_7_substack_frame_2_middleslice",740.26,328.84,2.25,0.44,3.11,7.59,4.14,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_7",165.236607142857,105.736334405145,0.639908651196942,1.5627230513754,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"855","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_8_substack_frame_1_middleslice",639.87,207.87,3.08,0.32,1.81,5.35,2.58,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_8",180.754237288136,114.845303867403,0.635367145968099,1.57389315192921,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"856","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_8_substack_frame_2_middleslice",633.71,223.16,2.84,0.35,1.92,5.56,2.69,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_37_R3D_D3D_nucleus_8",174.096153846154,116.229166666667,0.667614786995103,1.49786975884843,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"857","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_10_substack_frame_1_middleslice",776.11,263.82,2.94,0.34,1.94,5.57,2.7,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_10",213.804407713499,135.989690721649,0.636047180579541,1.57221041226665,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"858","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_10_substack_frame_2_middleslice",736.29,272.29,2.7,0.37,1.85,5.4,2.61,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_10",207.405633802817,147.183783783784,0.709642168754747,1.4091609039451,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"859","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_11_substack_frame_1_middleslice",932.44,440.01,2.12,0.47,3.66,8.3,4.72,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_11",200.956896551724,120.22131147541,0.598244267991401,1.67155801317995,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"860","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_11_substack_frame_2_middleslice",853.05,397.33,2.15,0.47,2.94,7.23,3.89,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_11",198.846153846154,135.146258503401,0.679652363846893,1.47134042812698,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"861","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_12_substack_frame_1_middleslice",867.48,290.52,2.99,0.33,2.22,5.95,3.03,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_12",232.56836461126,130.864864864865,0.562694178477828,1.77716428967712,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"862","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_12_substack_frame_2_middleslice",694.09,329.23,2.11,0.47,2.32,6.42,3.23,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_12",169.290243902439,141.909482758621,0.83826143484324,1.1929452536332,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"863","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_13_substack_frame_1_middleslice",865.63,439.2,1.97,0.51,3.4,8.35,4.51,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_13",174.874747474747,129.176470588235,0.7386799549597,1.35376626005041,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"864","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_13_substack_frame_2_middleslice",790.92,393.02,2.01,0.5,3.6,8.17,4.61,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_13",173.067833698031,109.172222222222,0.630805967171845,1.5852735263165,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"865","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_15_substack_frame_1_middleslice",1166.17,324.25,3.6,0.28,3.07,7.79,4.19,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_15",247.069915254237,105.618892508143,0.427485849094417,2.33925871960064,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"866","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_15_substack_frame_2_middleslice",1262.43,484.29,2.61,0.38,2.86,7.05,3.77,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_15",301.295942720764,169.332167832168,0.562012771572906,1.77931899519169,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"867","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_16_substack_frame_1_middleslice",913.18,400.92,2.28,0.44,4.51,10.11,5.79,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_16",163.067857142857,88.8957871396896,0.545145982152765,1.83437103590314,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"868","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_16_substack_frame_2_middleslice",886.38,381.54,2.32,0.43,3.23,7.61,4.21,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_16",202.369863013699,118.123839009288,0.583702717638802,1.71320086369515,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"869","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_17_substack_frame_1_middleslice",1171.64,538.98,2.17,0.46,4.35,9.29,5.49,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_17",237.174089068826,123.903448275862,0.522415617837184,1.91418473310585,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"870","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_17_substack_frame_2_middleslice",884.88,471.89,1.88,0.53,2.91,7.21,3.86,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_17",205.786046511628,162.161512027491,0.788010240618178,1.26901904119358,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"871","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_19_substack_frame_1_middleslice",1050.67,318.82,3.3,0.3,3.15,7.72,4.23,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_19",229.90590809628,101.212698412698,0.440235308656411,2.27151248511161,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"872","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_19_substack_frame_2_middleslice",850.11,402.4,2.11,0.47,3.11,7.59,4.09,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_19",189.756696428571,129.389067524116,0.681868255294066,1.46655896096634,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"873","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_1_substack_frame_1_middleslice",855.03,317.53,2.69,0.37,3.51,8.36,4.65,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_1",176.294845360825,90.4643874643875,0.513142555468556,1.94877620135576,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"874","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_1_substack_frame_2_middleslice",916.69,382.03,2.4,0.42,3.95,8.8,5.16,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_1",189.00824742268,96.7164556962025,0.511704949466649,1.95425117744572,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"875","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_20_substack_frame_1_middleslice",958.09,405.36,2.36,0.42,2.97,7.36,3.95,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_20",218.243735763098,136.484848484848,0.625378080189215,1.59903269986284,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"876","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_20_substack_frame_2_middleslice",635.46,314.42,2.02,0.49,2.96,7.16,3.89,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_20",151.3,106.222972972973,0.702068558975367,1.42436231791871,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"877","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_21_substack_frame_1_middleslice",780.86,268.38,2.91,0.34,3.42,8.36,4.52,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_21",158.068825910931,78.4736842105263,0.496452629152473,2.0142908734458,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"878","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_21_substack_frame_2_middleslice",915.67,461.02,1.99,0.5,3.56,8.13,4.58,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_21",200.365426695842,129.5,0.646319088754682,1.54722337216867,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"879","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_2_substack_frame_1_middleslice",1072.04,399.47,2.68,0.37,3.5,8.31,4.63,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_2",222.877338877339,114.134285714286,0.512094618004659,1.95276412764585,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"880","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_2_substack_frame_2_middleslice",811.73,376.22,2.16,0.46,3.57,8.23,4.63,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_2",174.190987124464,105.383753501401,0.604989702630834,1.6529206954291,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"881","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_3_substack_frame_1_middleslice",1178.47,440.51,2.68,0.37,4.86,10.36,6.14,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_3",214.267272727273,90.6399176954732,0.423022688167796,2.36393940081847,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"882","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_3_substack_frame_2_middleslice",809.79,454.36,1.78,0.56,3.07,7.41,4.02,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_3",186.587557603687,148,0.793193297027624,1.26072674056545,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"883","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_4_substack_frame_1_middleslice",1091.31,257.38,4.24,0.24,2.52,7.31,3.68,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_4",227.830897703549,102.134920634921,0.448292666466238,2.23068560965477,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"884","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_4_substack_frame_2_middleslice",1152.06,479.69,2.4,0.42,3.54,8.21,4.59,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_4",246.693790149893,135.505649717514,0.549286828967928,1.82054246936693,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"885","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_5_substack_frame_1_middleslice",933.4,453.39,2.06,0.49,3.43,8.09,4.47,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_5",200.300429184549,132.183673469388,0.659927060603543,1.51531897947243,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"886","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_5_substack_frame_2_middleslice",780.39,441.84,1.77,0.57,3.65,8.5,4.72,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_5",160.905154639175,121.052054794521,0.752319309260017,1.32922282824776,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"887","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_6_substack_frame_1_middleslice",750.5,331.19,2.27,0.44,2.65,6.56,3.52,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_6",191.943734015345,124.977358490566,0.651114552562443,1.53582805984681,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"888","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_6_substack_frame_2_middleslice",569.81,254.6,2.24,0.45,2.24,6.34,3.15,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_6",138.978048780488,113.660714285714,0.817832134521031,1.22274481252275,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"889","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_8_substack_frame_1_middleslice",895.56,319.78,2.8,0.36,3.63,8.46,4.71,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_8",185.416149068323,88.0936639118457,0.475113221553235,2.10476146450063,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"890","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_8_substack_frame_2_middleslice",747.43,282.62,2.64,0.38,2.54,7.76,3.72,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_8",143.185823754789,111.267716535433,0.777086122198682,1.28685865238541,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"891","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_9_substack_frame_1_middleslice",706.3,232.88,3.03,0.33,2.68,7.14,3.8,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_9",158.363228699552,86.8955223880597,0.54871022207383,1.8224555690261,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"892","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_9_substack_frame_2_middleslice",727.12,295.35,2.46,0.41,2.39,6.21,3.25,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_38_R3D_D3D_nucleus_9",190.34554973822,123.577405857741,0.649226661866774,1.54029410487336,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"893","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_10_substack_frame_1_middleslice",963.99,377.06,2.56,0.39,3.65,8.64,4.8,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_10",193.184368737475,103.304109589041,0.534743624777555,1.87005502013415,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"894","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_10_substack_frame_2_middleslice",1098.03,528.6,2.08,0.48,2.72,7.01,3.65,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_10",255.951048951049,194.338235294118,0.75927891716234,1.31703907140911,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"895","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_11_substack_frame_1_middleslice",940.44,355.33,2.65,0.38,3.23,7.99,4.31,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_11",197.571428571429,110.009287925697,0.556807675690438,1.79595225363947,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"896","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_11_substack_frame_2_middleslice",841.7,430.82,1.95,0.51,3.16,7.64,4.16,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_11",187.879464285714,136.335443037975,0.725653777842612,1.37806765503658,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"897","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_15_substack_frame_1_middleslice",897.85,315,2.85,0.35,3.71,8.56,4.84,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_15",185.123711340206,84.9056603773585,0.458642816539721,2.18034593356243,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"898","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_15_substack_frame_2_middleslice",921.94,404.72,2.28,0.44,3.01,7.54,4.06,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_15",203.518763796909,134.458471760797,0.660668673749281,1.51361800511143,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"899","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_16_substack_frame_1_middleslice",902.8,310.54,2.91,0.34,3.04,7.33,4.01,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_16",210.44289044289,102.151315789474,0.485411104050556,2.06010944466538,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"900","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_16_substack_frame_2_middleslice",982.38,444.53,2.21,0.45,3.58,8.48,4.7,0,"Post","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_16",200.485714285714,124.170391061453,0.619347824875422,1.61460161776001,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
"901","210525_29638_measurements.csv","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_18_substack_frame_1_middleslice",896.52,384.72,2.33,0.43,2.88,7.36,3.94,0,"Pre","210525_pCUPCdc5_Nup60Phosphomutants_01_39_R3D_D3D_nucleus_18",200.116071428571,133.583333333333,0.66752926129181,1.49806167008288,2,"Nup60-Nterm5A","pCUP-Cdc5_induction"
