 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
160,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_19_substack_frame_2,337.16,173.41,1.94,0.51,1.7,5.32,2.54,
161,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_1_substack_frame_1,536.41,215.53,2.49,0.4,2.18,5.91,3,
162,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_1_substack_frame_2,412.12,276.51,1.49,0.67,2.79,6.8,3.7,
163,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_2_substack_frame_1,537.86,306.84,1.75,0.57,2.59,6.41,3.45,
164,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_2_substack_frame_2,476.57,284,1.68,0.6,2.8,7.16,3.78,
165,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_3_substack_frame_1,364.58,200.01,1.82,0.55,1.4,4.66,2.1,
166,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_3_substack_frame_2,380.56,195.34,1.95,0.51,2.87,7.16,3.84,
167,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_4_substack_frame_1,371.94,117.02,3.18,0.31,1.08,3.88,1.69,
168,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_4_substack_frame_2,310.62,128.54,2.42,0.41,1.29,4.37,1.92,
169,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_5_substack_frame_1,451.68,215.74,2.09,0.48,2.48,6.59,3.37,
170,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_5_substack_frame_2,372.11,247.01,1.51,0.66,2.73,6.83,3.64,
171,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_6_substack_frame_1,565.02,223.81,2.52,0.4,2.22,5.85,3.02,
172,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_6_substack_frame_2,562.5,279.36,2.01,0.5,2.56,6.65,3.49,
173,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_7_substack_frame_1,516.17,257.26,2.01,0.5,2.03,5.57,2.79,
174,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_7_substack_frame_2,354.56,314.5,1.13,0.89,2.65,6.56,3.51,
175,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_8_substack_frame_1,528.93,317.09,1.67,0.6,2.31,6.04,3.1,
176,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_8_substack_frame_2,570.6,313.34,1.82,0.55,2.96,7.16,3.91,
177,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_9_substack_frame_1,422.39,296.75,1.42,0.7,2.95,7.33,3.92,
178,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_33_R3D_D3D_nucleus_9_substack_frame_2,373.2,214.91,1.74,0.58,2.74,6.75,3.65,
179,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_10_substack_frame_1,470.68,275.63,1.71,0.59,3.61,8.28,4.69,
180,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_10_substack_frame_2,354.4,203.78,1.74,0.58,2.1,6.11,3.01,
181,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_11_substack_frame_1,404.87,251.28,1.61,0.62,2.61,6.62,3.53,
182,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_11_substack_frame_2,382.15,204.76,1.87,0.54,2.54,6.74,3.46,
183,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_12_substack_frame_1,366.02,206.43,1.77,0.56,2.06,5.7,2.87,
184,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_12_substack_frame_2,317.92,221.16,1.44,0.7,2.76,6.87,3.67,
185,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_13_substack_frame_1,550.39,296,1.86,0.54,3.09,7.47,4.09,
186,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_13_substack_frame_2,478.39,247.51,1.93,0.52,2.66,7.14,3.68,
187,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_14_substack_frame_1,527.35,343.81,1.53,0.65,3.02,7.22,3.93,
188,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_14_substack_frame_2,458.16,263.12,1.74,0.57,3.01,7.58,4.02,
189,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_15_substack_frame_1,551.96,270.44,2.04,0.49,2.59,6.76,3.53,
190,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_15_substack_frame_2,609.34,326.74,1.86,0.54,3.04,7.71,4.08,
191,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_16_substack_frame_1,530.55,336.89,1.57,0.63,2.8,7,3.71,
192,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_16_substack_frame_2,406.57,289.51,1.4,0.71,2.95,7.15,3.88,
193,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_17_substack_frame_1,457.91,312.05,1.47,0.68,2.6,6.61,3.46,
194,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_17_substack_frame_2,388.8,263.47,1.48,0.68,2.97,7.08,3.92,
195,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_18_substack_frame_1,742.29,463.43,1.6,0.62,3.64,8.21,4.69,
196,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_18_substack_frame_2,587.26,308.52,1.9,0.53,3.85,8.98,5.05,
197,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_19_substack_frame_1,395.56,203.99,1.94,0.52,2.4,6.66,3.38,
198,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_19_substack_frame_2,335.57,178.85,1.88,0.53,2.63,7.21,3.65,
199,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_1_substack_frame_1,482.34,316.61,1.52,0.66,3.07,7.45,4.03,
200,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_1_substack_frame_2,410.15,191.71,2.14,0.47,2.41,6.42,3.35,
201,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_20_substack_frame_1,339.08,204.69,1.66,0.6,2.29,6.11,3.1,
202,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_20_substack_frame_2,376.07,179.34,2.1,0.48,2.42,6.25,3.28,
203,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_21_substack_frame_1,501.69,376.9,1.33,0.75,3.59,8.07,4.58,
204,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_21_substack_frame_2,501.45,299.65,1.67,0.6,3.38,7.97,4.44,
205,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_22_substack_frame_1,564.43,346.27,1.63,0.61,3.03,7.32,3.99,
206,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_22_substack_frame_2,421.87,244.4,1.73,0.58,2.41,6.42,3.31,
207,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_23_substack_frame_1,429.99,150.93,2.85,0.35,1.08,4.07,1.69,
208,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_23_substack_frame_2,352.79,168.85,2.09,0.48,1.55,4.72,2.23,
209,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_24_substack_frame_1,365.91,251.69,1.45,0.69,2.47,6.39,3.37,
210,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_24_substack_frame_2,360.08,201.95,1.78,0.56,2.98,7.37,3.99,
211,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_25_substack_frame_1,366.58,245.91,1.49,0.67,2.4,6.32,3.25,
212,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_25_substack_frame_2,406.78,293.11,1.39,0.72,3.19,7.76,4.2,
213,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_2_substack_frame_1,318.98,183.46,1.74,0.58,1.41,4.49,2.09,
214,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_2_substack_frame_2,350.28,158.45,2.21,0.45,1.4,4.57,2.11,
215,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_3_substack_frame_1,374.82,220.88,1.7,0.59,2.31,6.13,3.16,
216,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_3_substack_frame_2,378.34,306.9,1.23,0.81,4.09,8.94,5.19,
217,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_4_substack_frame_1,423.7,181.43,2.34,0.43,2.13,5.77,2.94,
218,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_4_substack_frame_2,392.93,231.34,1.7,0.59,3.03,7.67,4.07,
219,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_5_substack_frame_1,448.02,296,1.51,0.66,2.84,6.95,3.79,
220,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_5_substack_frame_2,401.57,284.11,1.41,0.71,3.63,8.29,4.68,
221,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_6_substack_frame_1,421.09,171.56,2.45,0.41,1.18,4.16,1.78,
222,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_6_substack_frame_2,318.99,189.85,1.68,0.6,1.43,4.61,2.11,
223,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_7_substack_frame_1,515.45,228.5,2.26,0.44,1.68,5.04,2.41,
224,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_7_substack_frame_2,431.07,214.96,2.01,0.5,2.26,6.09,3.09,
225,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_8_substack_frame_1,597.62,371.49,1.61,0.62,3.95,8.9,5.05,
226,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_8_substack_frame_2,408.67,219.67,1.86,0.54,2.82,7.37,3.91,
227,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_9_substack_frame_1,550.29,321.6,1.71,0.58,2.93,7.12,3.85,
228,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_34_R3D_D3D_nucleus_9_substack_frame_2,442.43,260.62,1.7,0.59,3.37,8.13,4.48,
229,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_10_substack_frame_1,408.07,186.27,2.19,0.46,1.69,4.95,2.4,
230,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_10_substack_frame_2,298.38,180.78,1.65,0.61,1.73,5.27,2.47,
231,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_11_substack_frame_1,522.28,285.69,1.83,0.55,3.51,7.99,4.51,
232,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_11_substack_frame_2,384.17,245.18,1.57,0.64,2.97,7.45,3.99,
233,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_12_substack_frame_1,425.59,248.62,1.71,0.58,2.27,6,3.12,
234,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_12_substack_frame_2,441.97,231.52,1.91,0.52,2.87,7.16,3.82,
235,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_13_substack_frame_1,0,0,0,0,0,0,0,
236,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_13_substack_frame_2,510.25,346.53,1.47,0.68,3.21,7.87,4.29,
237,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_14_substack_frame_1,333.41,141.5,2.36,0.42,1.12,4.01,1.7,
238,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_14_substack_frame_2,334.4,167.39,2,0.5,1.36,4.44,2.01,
239,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_15_substack_frame_1,0,0,0,0,0,0,0,
240,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_15_substack_frame_2,501.67,259.35,1.93,0.52,2.67,7.24,3.75,
241,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_16_substack_frame_1,473.71,201.31,2.35,0.42,2.12,5.85,2.94,
242,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_16_substack_frame_2,536.32,270.61,1.98,0.5,3.26,7.83,4.27,
243,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_17_substack_frame_1,0,0,0,0,0,0,0,
244,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_17_substack_frame_2,342.63,124.88,2.74,0.36,1.04,3.89,1.62,
245,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_1_substack_frame_1,537.53,213.19,2.52,0.4,2.33,6.16,3.18,
246,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_1_substack_frame_2,614.48,276.11,2.23,0.45,2.9,7.66,3.96,
247,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_2_substack_frame_1,559.36,312.95,1.79,0.56,3.05,7.53,4.07,
248,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_2_substack_frame_2,505.48,314.46,1.61,0.62,3.54,8.21,4.62,
249,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_3_substack_frame_1,435.23,277.39,1.57,0.64,1.95,5.58,2.74,
250,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_3_substack_frame_2,483.39,301.86,1.6,0.62,3.14,7.43,4.09,
251,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_4_substack_frame_1,433.46,258.65,1.68,0.6,1.73,5.08,2.42,
252,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_4_substack_frame_2,316.04,196.17,1.61,0.62,1.55,4.91,2.27,
253,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_5_substack_frame_1,638.25,358.29,1.78,0.56,2.87,7.25,3.85,
254,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_5_substack_frame_2,574.15,376.12,1.53,0.66,3.47,7.95,4.5,
255,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_6_substack_frame_1,413.36,224.82,1.84,0.54,2.51,6.52,3.37,
256,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_6_substack_frame_2,348.8,204.68,1.7,0.59,2.47,6.76,3.45,
257,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_7_substack_frame_1,451.12,214.31,2.1,0.48,2.15,5.78,2.94,
258,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_7_substack_frame_2,358.25,250.6,1.43,0.7,3.11,7.59,4.1,
259,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_8_substack_frame_1,376.86,229.29,1.64,0.61,2.44,6.35,3.33,
260,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_8_substack_frame_2,331.62,205.25,1.62,0.62,2.81,6.82,3.72,
261,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_9_substack_frame_1,513.23,245.09,2.09,0.48,2.41,6.39,3.32,
262,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_35_R3D_D3D_nucleus_9_substack_frame_2,481.78,306.08,1.57,0.64,3.64,8.73,4.8,
263,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_10_substack_frame_1,436.92,173.62,2.52,0.4,1.47,4.64,2.15,
264,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_10_substack_frame_2,278.21,238.02,1.17,0.86,1.94,5.57,2.7,
265,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_11_substack_frame_1,466.71,289.14,1.61,0.62,3.63,8.29,4.65,
266,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_11_substack_frame_2,470.2,209.21,2.25,0.44,3.11,7.74,4.15,
267,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_12_substack_frame_1,388.36,127.98,3.03,0.33,1.19,4.17,1.82,
268,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_12_substack_frame_2,290.05,155.56,1.86,0.54,1.54,4.9,2.26,
269,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_13_substack_frame_1,422.4,191.87,2.2,0.45,1.45,4.62,2.11,
270,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_13_substack_frame_2,355.8,201.55,1.77,0.57,1.63,4.9,2.31,
271,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_14_substack_frame_1,398.34,297.45,1.34,0.75,3,7.29,3.94,
272,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_14_substack_frame_2,337.63,273.73,1.23,0.81,3.32,7.71,4.34,
273,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_15_substack_frame_1,421.56,303.67,1.39,0.72,3.19,7.64,4.22,
274,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_15_substack_frame_2,400.72,207.76,1.93,0.52,2.82,7.65,3.93,
275,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_16_substack_frame_1,421.99,285.29,1.48,0.68,2.7,6.9,3.61,
276,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_16_substack_frame_2,356.68,212.72,1.68,0.6,3.29,8.1,4.38,
277,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_17_substack_frame_1,650.06,362.29,1.79,0.56,3.63,8.38,4.72,
278,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_17_substack_frame_2,535.29,346.31,1.55,0.65,4.03,9.21,5.26,
279,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_18_substack_frame_1,367.07,306.32,1.2,0.83,2.09,5.72,2.87,
280,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_18_substack_frame_2,337.8,214.53,1.57,0.64,2.74,6.75,3.63,
281,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_19_substack_frame_1,584.39,282.16,2.07,0.48,3,7.47,3.99,
282,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_19_substack_frame_2,478.88,300.52,1.59,0.63,3.44,8.38,4.54,
283,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_1_substack_frame_1,427.46,216.31,1.98,0.51,2.39,6.31,3.25,
284,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_1_substack_frame_2,349.12,184.47,1.89,0.53,2.58,6.68,3.52,
285,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_20_substack_frame_1,455.4,322.29,1.41,0.71,2.98,7.27,3.92,
286,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_20_substack_frame_2,388.81,212.42,1.83,0.55,2.6,6.96,3.61,
287,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_21_substack_frame_1,455.26,220.43,2.07,0.48,1.71,5.16,2.45,
288,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_21_substack_frame_2,433.64,266.07,1.63,0.61,2.12,5.76,2.96,
289,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_22_substack_frame_1,0,0,0,0,0,0,0,
290,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_22_substack_frame_2,0,0,0,0,0,0,0,
291,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_23_substack_frame_1,694.13,440.58,1.58,0.63,3.35,7.73,4.34,
292,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_23_substack_frame_2,507.53,334.99,1.52,0.66,3.46,8.18,4.54,
293,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_24_substack_frame_1,355.88,199.79,1.78,0.56,1.59,4.94,2.29,
294,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_24_substack_frame_2,410.79,302.13,1.36,0.74,3.35,7.73,4.33,
295,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_25_substack_frame_1,437.64,314.57,1.39,0.72,2.88,7.17,3.81,
296,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_25_substack_frame_2,400.12,271.93,1.47,0.68,3.42,8.04,4.54,
297,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_26_substack_frame_1,456.68,253.99,1.8,0.56,2.48,6.83,3.45,
298,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_26_substack_frame_2,325.75,225.87,1.44,0.69,2.37,6.38,3.25,
299,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_2_substack_frame_1,410.58,303.24,1.35,0.74,3.67,8.43,4.73,
300,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_2_substack_frame_2,290.29,172.51,1.68,0.59,3.01,7.79,4.09,
301,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_3_substack_frame_1,583.02,321.64,1.81,0.55,2.87,6.97,3.8,
302,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_3_substack_frame_2,530.57,366.1,1.45,0.69,2.9,7.01,3.82,
303,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_4_substack_frame_1,352.08,284.85,1.24,0.81,2.55,6.53,3.44,
304,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_4_substack_frame_2,329.08,241.62,1.36,0.73,3.36,7.88,4.38,
305,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_5_substack_frame_1,420.4,147.29,2.85,0.35,1.41,4.49,2.04,
306,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_5_substack_frame_2,347.08,123.56,2.81,0.36,1.28,4.36,1.92,
307,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_6_substack_frame_1,474.74,257.29,1.85,0.54,2.56,6.58,3.44,
308,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_6_substack_frame_2,381.14,256.82,1.48,0.67,3.36,7.74,4.36,
309,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_7_substack_frame_1,446.52,235.17,1.9,0.53,1.76,5.21,2.49,
310,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_7_substack_frame_2,457.29,265.71,1.72,0.58,2.93,7.31,3.93,
311,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_8_substack_frame_1,399.17,152.61,2.62,0.38,1.26,4.15,1.84,
312,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_8_substack_frame_2,309.47,124.62,2.48,0.4,1.17,4.06,1.8,
313,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_9_substack_frame_1,483.48,193.87,2.49,0.4,1.9,5.44,2.68,
314,210401_cdc5mncdc20mn_Nup60delta2-47-GFP_01_36_R3D_D3D_nucleus_9_substack_frame_2,397.26,292.95,1.36,0.74,3.42,8.08,4.5,
