 ,Image,Nuclear.Envelope,Nucleoplasm,NE.Nuc.Ratio,Nuc.NE.Ratio,Nucleoplasmic.Area,WholeNuc.Area,Nuc.Area,BAD
239,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_12_substack_frame_1_middleslice,1212.11,393.98,3.08,0.33,4.03,10.03,5.82,
240,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_12_substack_frame_2_middleslice,1096.32,391.13,2.8,0.36,3.86,9.05,5.05,
241,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_13_substack_frame_1_middleslice,842.72,423.79,1.99,0.5,3.57,8.51,4.72,
242,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_13_substack_frame_2_middleslice,936.09,439.44,2.13,0.47,4.23,9.4,5.42,
243,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_14_substack_frame_1_middleslice,723.49,249.33,2.9,0.34,2.76,6.87,3.7,
244,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_14_substack_frame_2_middleslice,869.06,306.95,2.83,0.35,3.15,7.72,4.15,
245,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_1_substack_frame_1_middleslice,577.71,243.22,2.38,0.42,1.85,5.4,2.6,
246,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_1_substack_frame_2_middleslice,529.76,197.07,2.69,0.37,2.01,5.55,2.77,
247,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_2_substack_frame_1_middleslice,1048.41,462.38,2.27,0.44,3.75,8.7,4.86,
248,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_2_substack_frame_2_middleslice,1017.43,399.45,2.55,0.39,3.65,8.5,4.76,
249,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_3_substack_frame_1_middleslice,848.61,413.22,2.05,0.49,3.67,8.8,4.87,1
250,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_3_substack_frame_2_middleslice,907.42,339,2.68,0.37,3.18,8.31,4.36,
251,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_4_substack_frame_1_middleslice,621.1,261.93,2.37,0.42,2.13,5.86,2.93,
252,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_4_substack_frame_2_middleslice,670.82,259.88,2.58,0.39,2.24,6.06,3.08,
253,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_5_substack_frame_1_middleslice,800.05,356.39,2.24,0.45,3.03,7.23,3.96,
254,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_5_substack_frame_2_middleslice,809.7,328.69,2.46,0.41,2.76,6.96,3.67,
255,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_6_substack_frame_1_middleslice,827.6,299.72,2.76,0.36,3.23,7.89,4.33,
256,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_6_substack_frame_2_middleslice,698.09,501.84,1.39,0.72,4.78,10.1,6.03,
257,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_7_substack_frame_1_middleslice,464.67,186.6,2.49,0.4,1.56,4.83,2.26,
258,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_7_substack_frame_2_middleslice,505,221.42,2.28,0.44,1.78,5.23,2.54,
259,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_8_substack_frame_1_middleslice,898.48,440.44,2.04,0.49,3.77,8.52,4.84,
260,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_8_substack_frame_2_middleslice,950.43,462.58,2.05,0.49,3.67,8.43,4.78,
261,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_9_substack_frame_1_middleslice,895.86,406.41,2.2,0.45,3.29,7.86,4.31,
262,210428_NewpCUPCdc5_Nup60GFP_01_09_R3D_D3D_nucleus_9_substack_frame_2_middleslice,897.74,407.51,2.2,0.45,3.32,7.8,4.35,
263,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_10_substack_frame_1_middleslice,872.67,285.8,3.05,0.33,3.22,7.69,4.24,
264,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_10_substack_frame_2_middleslice,962,403,2.39,0.42,5.05,10.61,6.37,
265,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_11_substack_frame_1_middleslice,841.38,274.37,3.07,0.33,3.28,8.03,4.35,
266,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_11_substack_frame_2_middleslice,876.52,332.86,2.63,0.38,3.74,8.59,4.83,
267,210428_NewpCUPCdc5_Nup60GFP_01_10_R3D_D3D_nucleus_12_substack_frame_1_middleslice,879.22,327.72,2.68,0.37,3.4,8.22,4.52,
